Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,DistbLevel,TotalEnvSteps,Time,FPS
11,-194.4073117659396,79.47843297854351,-651.9586,-102.00087,106.95973154362416,16.0,368.0,-6.7913779296875,-8.855917,-3.3168542,0.11881114196777344,-3.929679,2.6844382,-0.11881114542484283,0.45359835028648376,-0.009775251150131226,-0.09100908041000366,0.7105190753936768,0.0014466980937868357,80.0,42,1.0020192861557007,0.0002900332225913621,-94.86601257324219,19.55299949645996,0.4924219133214656,0.2,352000,2845,134
12,-222.87198217509027,189.26135159027098,-2862.013,-101.17777,115.25270758122744,18.0,563.0,-6.46540966796875,-8.543137,-1.3305802,0.1492756805419922,-14.1363735,3.1212177,-0.14927566051483154,1.1909887790679932,-0.016458287835121155,-0.5566434860229492,0.7071467041969299,0.0014543762663379312,80.0,42,1.002129316329956,0.0002890365448504983,-97.28643798828125,30.516084671020508,0.4907641100806215,1.4,384000,3023,180
13,-220.1886563628159,119.61586003168281,-1172.8048,-102.992294,115.47653429602889,16.0,363.0,-6.3045439453125,-8.340556,-3.345874,0.7051998901367188,-2.6132004,4.817569,-0.7051999568939209,1.1518141031265259,-0.016775190830230713,-0.6887178421020508,0.7037631273269653,0.0011741063790395856,80.0,42,1.0097858905792236,0.0002880398671096345,-99.11185455322266,32.8919563293457,0.4891063197964703,0.8,416000,3342,100
14,-235.02294170673076,135.2610083675831,-895.57947,-101.897964,122.54230769230769,18.0,362.0,-5.5193408203125,-7.7577696,-0.11396298,0.55691357421875,-3.655995,4.555911,-0.5569136142730713,0.6349390149116516,-0.01201784610748291,-0.35223692655563354,0.70036780834198,0.001179492799565196,80.0,42,1.0091854333877563,0.00028704318936877073,-100.97928619384766,35.33272171020508,0.4874484929448711,0.2,448000,3600,124
15,-242.65187978927204,182.21102666289957,-2394.6353,-102.95534,122.38314176245211,17.0,443.0,-4.897994140625,-7.0800934,-0.2945971,0.43914443969726563,-6.155706,4.0476775,-0.43914446234703064,0.5535475015640259,-0.010437369346618652,-0.27164027094841003,0.696960985660553,0.0011646514758467674,80.0,42,1.0075013637542725,0.00028604651162790696,-102.98046875,39.98719024658203,0.4857906968798545,0.6,480000,3871,118
16,-250.173431148374,138.04383950765882,-1046.6311,-102.11037,129.65447154471545,20.0,354.0,-4.38286181640625,-6.764581,-0.9382307,0.401904052734375,-2.893554,3.9726932,-0.40190401673316956,0.33577314019203186,-0.007452845573425293,-0.16579502820968628,0.6935425400733948,0.0011281375773251057,80.0,42,1.007575511932373,0.0002850498338870432,-104.63668823242188,41.492855072021484,0.4841328830034904,0.5,512000,4063,166
17,-303.205435311284,987.9846877308684,-15877.974,-102.65594,124.4863813229572,19.0,954.0,-4.03884033203125,-6.6949625,-1.3430808,0.14458078002929686,-18.292467,3.913291,-0.14458081126213074,2.3526270389556885,-0.0381777286529541,-0.6702243685722351,0.6901123523712158,0.48311465978622437,80.0,42,0.9880484938621521,0.00028405315614617936,-108.91482543945312,91.51387786865234,0.4824750900450982,0.0,544000,4257,165
18,-242.78527928149606,150.5975695446507,-1332.8777,-102.8018,125.62204724409449,18.0,350.0,-3.741707275390625,-6.8221636,-0.71573985,0.6576312866210937,-2.1161044,5.3460264,-0.6576312780380249,0.712326169013977,-0.011644363403320312,-0.4940718114376068,0.6866704225540161,0.001075050444342196,80.0,42,1.0108098983764648,0.0002830564784053156,-109.99116516113281,90.03691864013672,0.48081727062403695,0.7,576000,4594,94
19,-239.66323075095056,150.3532216307747,-1418.3099,-103.69307,121.6083650190114,17.0,365.0,-3.02316259765625,-5.99551,-1.0332639,0.49082403564453125,-1.3217572,4.7856016,-0.49082401394844055,0.33584412932395935,-0.007231950759887695,-0.2330619990825653,0.6832167506217957,0.0009988994570448995,80.0,42,1.0100284814834595,0.0002820598006644518,-110.9961166381836,88.74807739257812,0.47915946409130233,0.4,608000,4784,168
20,-374.4610037076271,1300.8239370699778,-18449.664,-101.55806,135.48728813559322,16.0,1000.0,-2.693574951171875,-7.2396092,0.06469347,0.19540890502929686,-9.476449,5.601113,-0.19540894031524658,0.8141501545906067,-0.009016469120979309,-0.2545977830886841,0.6797507405281067,0.0011644108453765512,80.0,42,1.0032063722610474,0.00028106312292358805,-116.15308380126953,131.3446807861328,0.4775016527393509,1.3,640000,5048,121
21,-233.47238136574074,135.76680715817812,-1144.418,-102.09188,118.2925925925926,16.0,355.0,-2.1925263671875,-5.489959,-0.30779403,0.38352960205078124,-1.5457207,4.380868,-0.3835296034812927,0.2047310173511505,-0.004225015640258789,-0.13830335438251495,0.676272988319397,0.0008229626109823585,80.0,42,1.0075786113739014,0.0002800664451827242,-116.71392059326172,128.6676025390625,0.4758438478763265,0.2,672000,5298,127
22,-260.1945641762452,285.2871243064067,-3433.177,-103.204216,122.33333333333333,15.0,591.0,-1.8463492431640625,-6.4675026,0.17581856,0.25224143981933594,-1.5755723,5.1727147,-0.25224146246910095,0.12757755815982819,-0.0036887824535369873,-0.06872273981571198,0.6727829575538635,0.000970273744314909,80.0,42,1.0072494745254517,0.00027906976744186045,-117.97347259521484,127.88675689697266,0.47418603280317817,1.4,704000,5480,175
23,-223.891845703125,146.69280070193554,-1669.622,-102.70685,110.68402777777777,17.0,401.0,-1.5136563720703125,-3.9505677,0.5838403,0.19611151123046874,-1.4104648,2.5540392,-0.1961115151643753,0.08069217205047607,-0.0022470206022262573,-0.04281612113118172,0.6692809462547302,0.0008366492111235857,80.0,42,1.0045236349105835,0.0002780730897009966,-118.37663269042969,125.61933135986328,0.4725282478009028,0.8,736000,5732,127
24,-234.9696903935185,162.9230220414264,-1665.511,-102.44935,118.24814814814815,19.0,482.0,-1.341318359375,-5.7463946,0.20270707,0.12590109252929688,-1.2770784,4.7711587,-0.12590108811855316,0.06166839599609375,-0.0022359490394592285,-0.021626804023981094,0.6657661199569702,0.0009269584552384913,80.0,42,1.0028504133224487,0.0002770764119601329,-118.84405517578125,123.62159729003906,0.47087042074455177,0.7,768000,5914,176
25,-294.169186827957,1303.551872336106,-21920.768,-102.66584,114.66308243727599,14.0,1000.0,-1.2983011474609376,-7.5266795,0.112660356,0.018814483642578126,-6.4358783,3.1340787,-0.01881450228393078,0.35451340675354004,-0.004753371700644493,-0.09986879676580429,0.6622391939163208,0.001143304631114006,80.0,42,1.0010277032852173,0.0002760797342192691,-121.53079986572266,151.67796325683594,0.4692126207832592,0.2,800000,6098,173
26,-229.3810734160959,299.8331042612855,-4369.765,-103.055435,109.48972602739725,18.0,845.0,-1.119260009765625,-6.416267,-0.032812793,0.0917376937866211,-1.3220373,4.2050915,-0.09173768758773804,0.04316762089729309,-0.0017940178513526917,-0.013909014873206615,0.6586998701095581,0.0008528525358997285,80.0,42,1.0024162530899048,0.0002750830564784053,-122.09620666503906,150.13027954101562,0.46755480505245134,0.7,832000,6347,128
27,-224.49904233870967,338.4115646616915,-4390.841,-102.104645,103.06451612903226,16.0,592.0,-1.0123560791015624,-4.9176607,0.28363097,0.058349380493164064,-2.2826192,3.5916502,-0.058349382132291794,0.044007789343595505,-0.0020876340568065643,-0.01990371011197567,0.655147910118103,0.001057296060025692,80.0,42,1.0019316673278809,0.0002740863787375415,-122.73272705078125,149.82461547851562,0.46589701503594644,0.6,864000,6604,124
28,-214.15442098662209,158.7156541204309,-2264.359,-102.281204,106.93979933110369,15.0,418.0,-0.9076209106445312,-4.3537083,0.52507347,0.04322261810302734,-1.1151596,2.5406978,-0.043222617357969284,0.021307364106178284,-0.001055985689163208,-0.004085865803062916,0.6515830755233765,0.0008010196033865213,80.0,42,1.0008949041366577,0.0002730897009966777,-122.7928695678711,147.57952880859375,0.4642392090573236,0.3,896000,6851,129
29,-297.40898703231295,1513.2764291498127,-26135.42,-102.52771,108.84353741496598,17.0,991.0,-0.9883058471679688,-8.306918,0.057063587,-0.040909812927246096,-6.2309184,6.2824264,0.04090980440378189,0.28621697425842285,-0.0038647539913654327,-0.0743531808257103,0.6480057835578918,0.0011178884888067842,80.0,42,0.998634397983551,0.00027209302325581394,-125.41632843017578,176.83946228027344,0.462581401620532,0.6,928000,7039,170
30,-207.37249060522151,172.7799965713331,-2519.1606,-102.13823,101.25949367088607,17.0,437.0,-0.82934375,-4.000629,0.44519603,0.046616111755371094,-0.9703878,2.5263839,-0.04661611095070839,0.020295871421694756,-0.001250825822353363,-0.004272088408470154,0.6444154381752014,0.0008428496075794101,80.0,42,1.0021263360977173,0.00027109634551495017,-125.38973999023438,174.30645751953125,0.460923580000595,0.7,960000,7290,127
31,-276.67940573770494,1215.21674515492,-21364.924,-101.753235,104.41967213114754,15.0,1000.0,-0.9017037353515625,-9.33955,0.48772103,-0.015644563674926757,-4.0190015,1.5346147,0.01564456708729267,0.11474492400884628,-0.0028861192986369133,-0.026082467287778854,0.6408122777938843,0.0009932259563356638,80.0,42,0.9987623691558838,0.00027009966777408634,-127.32269287109375,188.710693359375,0.45926578685916697,0.2,992000,7475,173
32,-214.8173363095238,165.74606701264054,-1871.1282,-101.20935,101.07301587301588,16.0,393.0,-0.7079116821289062,-3.7992845,0.77144045,0.01887944793701172,-1.307526,2.8239408,-0.018879448994994164,0.02193211391568184,-0.0013856105506420135,-0.0039612893015146255,0.6371962428092957,0.0009486893541179597,80.0,42,0.9998943209648132,0.00026910299003322257,-127.43010711669922,186.11578369140625,0.457607982876947,0.1,1024000,7720,130
33,-217.7521142739274,143.5040506092219,-1590.6223,-101.51471,105.28382838283828,14.0,334.0,-0.686575927734375,-3.0822043,0.7865831,0.010244352340698242,-1.4038234,2.3330808,-0.010244352743029594,0.0175919346511364,-0.0011979620903730392,-0.0024087175261229277,0.6335668563842773,0.0010360347805544734,80.0,42,1.000317096710205,0.00026810631229235875,-127.44768524169922,183.53785705566406,0.455950156941188,0.2,1056000,7968,129
34,-226.14889705882354,191.36933459209763,-1749.8477,-102.13371,104.04248366013071,14.0,412.0,-0.69791064453125,-4.2067194,0.25938275,0.000283261775970459,-0.95286286,2.9254856,-0.0002832625468727201,0.019066408276557922,-0.0013464747462421656,-0.0028439913876354694,0.6299242377281189,0.0011433783220127225,80.0,42,0.9992563128471375,0.00026710963455149503,-127.69548034667969,181.2813720703125,0.4542923527278654,0.5,1088000,8165,162
35,-216.35718074845678,149.37994270969116,-1485.7095,-101.45042,98.74691358024691,12.0,379.0,-0.6752984619140625,-2.422365,0.37854114,-0.005073768138885498,-0.99627954,1.3276454,0.0050737676210701466,0.015594490803778172,-0.0013139653019607067,-0.0018264290411025286,0.6262683868408203,0.0011213289108127356,80.0,42,0.9993996024131775,0.0002661129568106312,-127.84954833984375,178.94729614257812,0.45263455979533435,0.4,1120000,8362,162
36,-232.95458333333335,197.61555269428231,-1726.0634,-101.85236,106.56333333333333,13.0,382.0,-0.6917576904296875,-4.33901,0.21355265,-0.010237248420715332,-1.2297024,3.562533,0.010237249545753002,0.019212817773222923,-0.001486046239733696,-0.0027546351775527,0.6225990653038025,0.0011092384811490774,80.0,42,0.9984138011932373,0.00026511627906976743,-128.16990661621094,176.98129272460938,0.4509767414510171,0.6,1152000,8614,126
37,-217.34415740030676,256.67086417304444,-4300.35,-101.54635,97.95398773006134,13.0,497.0,-0.726455078125,-6.95554,-0.009480886,-0.002071678876876831,-1.0333697,5.2426267,0.002071678638458252,0.019492989405989647,-0.0012429901398718357,-0.004723763559013605,0.6189162135124207,0.0009893273236230016,80.0,42,0.9994521141052246,0.0002641196013289036,-128.4020538330078,175.48435974121094,0.4493189423696744,0.9,1184000,8871,124
38,-200.13064111747852,147.21508834001025,-1650.391,-102.16967,91.4727793696275,15.0,388.0,-0.6583345947265625,-3.6897397,0.20585147,-0.0075888242721557616,-1.029132,2.938317,0.0075888242572546005,0.015487703494727612,-0.001242875587195158,-0.003454657969996333,0.6152197122573853,0.0009229233837686479,80.0,42,0.9986620545387268,0.00026312292358803983,-128.37698364257812,173.42929077148438,0.4476611270133102,0.0,1216000,9132,122
