Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,DistbLevel,TotalEnvSteps,Time,FPS
1,-137.01166584367945,17.107333821648755,-212.64543,-103.03728,72.06094808126412,13.0,123.0,0.07231387329101563,-0.37730372,0.57965946,-9.638134765625,-30.348885,-1.6281661,9.63813591003418,110.19210052490234,-0.17899131774902344,-53.406105041503906,0.7436313033103943,0.0017363687511533499,80.0,40226,0.9828011393547058,0.0003,-90.22351837158203,12.749260902404785,0.508999994180536,2.5,32000,400,79
2,-133.41615543655098,15.075650925033022,-244.39833,-102.692116,69.35140997830803,13.0,136.0,-0.11934358978271484,-8.328296,8.348105,-2.6404111328125,-16.209116,9.15559,2.640411138534546,17.331283569335938,-0.07303476333618164,-11.737855911254883,0.740358293056488,0.0020643980242311954,80.0,40226,0.9905452132225037,0.000299,-89.75958251953125,12.486590385437012,0.5073366646451225,2.5,64000,756,89
3,-133.71786299126637,15.96677089851809,-199.71364,-101.84251,69.69650655021834,15.0,128.0,-2.564794921875,-7.996338,6.519588,-1.880995849609375,-11.320829,2.200306,1.8809958696365356,5.6877593994140625,-0.03443300724029541,-4.183467864990234,0.7370739579200745,0.001545142731629312,80.0,40226,0.9885966777801514,0.000298,-89.61505126953125,12.380127906799316,0.5056733452856872,2.5,96000,1132,85
4,-133.4685022463002,16.824791213139928,-227.95987,-101.134,67.55813953488372,15.0,129.0,-4.2191279296875,-8.366604,3.9473314,-1.3324134521484374,-7.99051,0.8542627,1.3324134349822998,2.7575130462646484,-0.02276325225830078,-2.1212220191955566,0.73377925157547,0.001533741015009582,80.0,40226,0.9882018566131592,0.00029699999999999996,-89.7131576538086,12.295526504516602,0.504010011618452,2.5,128000,1487,90
5,-134.83263286334056,16.65466544140989,-236.18817,-102.19266,69.33622559652929,13.0,142.0,-5.8285126953125,-8.820753,0.7864664,-0.6982216186523438,-5.746577,0.9165872,0.698221743106842,0.9046409726142883,-0.010484933853149414,-0.6613616347312927,0.7304736375808716,0.0013645847793668509,80.0,40226,0.9916326999664307,0.000296,-89.77533721923828,12.271781921386719,0.5023466697765746,2.5,160000,1758,117
6,-135.28842298119469,17.141549598028803,-209.81331,-103.02373,70.66814159292035,15.0,133.0,-6.4159794921875,-8.956122,-1.9898608,-0.4163414611816406,-3.1189504,0.9064607,0.41634148359298706,0.39170223474502563,-0.006812244653701782,-0.23722566664218903,0.7271569967269897,0.0013284450396895409,80.0,40226,0.994253933429718,0.00029499999999999996,-89.77317810058594,12.337323188781738,0.5006833261702077,2.5,192000,2156,80
7,-137.99970019751694,18.68657160961969,-265.06537,-101.69541,72.20316027088036,15.0,142.0,-6.79591064453125,-9.005655,-3.2325387,-0.25555709838867186,-2.4350688,1.0336213,0.255557119846344,0.21092841029167175,-0.004820436239242554,-0.09503401815891266,0.7238293290138245,0.0013065272942185402,80.0,40226,0.9948209524154663,0.000294,-89.92066192626953,12.381277084350586,0.4990199874853069,2.5,224000,2541,83
8,-140.07477932801822,32.13193655556624,-541.0653,-102.30507,72.87015945330296,15.0,233.0,-6.99663427734375,-9.023504,-2.9991238,-0.1779542694091797,-7.0292516,1.0545163,0.1779542714357376,0.234711155295372,-0.006138250231742859,-0.08679202944040298,0.720490574836731,0.0014622032176703215,80.0,40226,0.994921863079071,0.00029299999999999997,-90.24684143066406,13.131353378295898,0.4973566606824231,2.5,256000,2924,83
9,-141.14255969929246,27.87631670466649,-391.51593,-102.254845,75.29245283018868,13.0,184.0,-7.11398486328125,-9.092527,-2.2701626,0.03647445678710937,-5.3677707,1.3097363,-0.036474455147981644,0.19325776398181915,-0.005059372633695602,-0.04537129029631615,0.7171405553817749,0.0012008798075839877,80.0,40226,1.00112783908844,0.000292,-90.41321563720703,13.435297966003418,0.4956933234498547,2.5,288000,3317,81
10,-143.4792526533019,27.379350477087105,-330.82962,-103.20133,75.37028301886792,15.0,188.0,-7.08961279296875,-8.868945,-4.8560615,0.06115322875976562,-2.14415,1.2956643,-0.06115322932600975,0.13798291981220245,-0.003944765776395798,-0.014319869689643383,0.7137795686721802,0.0010375912534072995,80.0,40226,1.000136137008667,0.00029099999999999997,-90.6977310180664,13.611492156982422,0.49403001303756583,2.5,320000,3702,83
