Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
1,-1481.276358695652,172.29131674604776,-2186.63,-1125.6676,69.4304347826087,15.0,120.0,0.04808100509643555,-0.35128105,0.47811812,-92.660578125,-161.91829,-5.5452366,92.66056823730469,9515.5458984375,-1.551300048828125,-785.833251953125,0.7436313033103943,0.0017557763494551182,80.0,63665,0.9825306534767151,0.0003,-934.25634765625,92.02233123779297,0.508999994180536,32000,248,128
2,-1473.7601495726497,178.76684069852925,-2055.3713,-1134.728,68.24786324786325,16.0,135.0,-2.9888056640625,-9.397634,9.211896,-2.432048828125,-19.126566,9.217452,2.432048797607422,22.714977264404297,-0.05168747901916504,-7.782484531402588,0.7403689026832581,0.0016612549079582095,80.0,63665,0.9950571656227112,0.0002990033222591362,-934.1846923828125,92.4532241821289,0.5073421985260703,64000,913,128
3,-1495.4111842105262,156.21316774121095,-2001.8405,-1144.4608,73.16475972540046,12.0,145.0,-3.838572998046875,-9.99638,9.477415,-2.185898681640625,-18.299633,3.5702457,2.185898542404175,12.48452091217041,-0.03773617744445801,-5.599705219268799,0.7370959520339966,0.0013713145162910223,80.0,63665,0.993938684463501,0.0002980066445182724,-932.0067138671875,92.70101928710938,0.5056843768217382,96000,1165,126
4,-1503.9875290023201,172.69205321502056,-2057.8384,-1160.1212,74.18097447795823,18.0,148.0,-5.1649501953125,-9.949266,8.497991,-1.7098336181640625,-15.363811,1.7528167,1.7098336219787598,6.536060810089111,-0.021755218505859375,-2.626380681991577,0.7338122725486755,0.0011143952142447233,80.0,63665,0.9941194653511047,0.0002970099667774086,-930.8746337890625,93.86510467529297,0.5040265646673453,128000,1363,162
5,-1505.4263497652582,175.51484963191734,-2176.067,-1135.4338,74.97417840375587,14.0,178.0,-6.21846630859375,-9.940343,6.43175,-1.2830609130859374,-12.1134815,1.5808879,1.2830610275268555,3.9214086532592773,-0.019434452056884766,-1.569381833076477,0.7305175065994263,0.0015620766207575798,80.0,63665,0.9936704039573669,0.00029601328903654483,-929.3247680664062,95.51852416992188,0.50236876760236,160000,1558,163
6,-1541.5194925742574,212.98625205481324,-2413.1846,-1151.4019,79.03960396039604,16.0,166.0,-6.8978720703125,-9.991782,4.41534,-0.9465941162109375,-10.497258,1.313018,0.9465941190719604,2.2415902614593506,-0.013609886169433594,-0.8734220862388611,0.7272123694419861,0.0011936246883124113,80.0,63665,0.9942137598991394,0.00029501661129568106,-928.3661499023438,97.1484375,0.5007109615988222,192000,1806,129
7,-1556.5562810945273,209.184795353212,-2266.0027,-1132.6674,79.38308457711443,17.0,165.0,-7.3626416015625,-10.099391,1.3854716,-0.7590185546875,-7.4887342,1.5230545,0.7590185403823853,1.4978277683258057,-0.00986570119857788,-0.5387716293334961,0.7238959074020386,0.0012401770800352097,80.0,63665,0.9947925209999084,0.00029401993355481724,-928.1652221679688,98.14090728759766,0.4990531530460079,224000,2053,129
8,-1563.9304511278197,295.557669228188,-5481.7603,-1103.7087,80.14786967418546,10.0,395.0,-7.683935546875,-10.092053,-0.33555353,-0.6188487548828125,-5.312694,1.3119948,0.6188488006591797,1.0680506229400635,-0.009224236011505127,-0.41117918491363525,0.7205685973167419,0.0012142470804974437,80.0,63665,0.994959831237793,0.00029302325581395347,-929.0613403320312,100.36961364746094,0.4973953486081037,256000,2317,121
9,-1572.9928940568475,241.95273632465305,-2469.1719,-1136.1031,82.63307493540051,17.0,195.0,-8.056814453125,-10.17735,-1.6350094,-0.4034016723632812,-6.821356,1.4861752,0.4034017026424408,0.6994519233703613,-0.006962716579437256,-0.19089831411838531,0.7172299027442932,0.0012293809559196234,80.0,63665,0.9953979849815369,0.0002920265780730897,-928.5355224609375,101.07513427734375,0.49573755522300433,288000,2577,123
10,-1638.803622159091,428.9983179666114,-6255.0366,-1127.8033,90.72443181818181,14.0,500.0,-8.081875,-10.260641,3.0984461,-0.3264812622070313,-7.203149,1.953959,0.32648125290870667,0.608152449131012,-0.007710576057434082,-0.1778670996427536,0.7138803005218506,0.0014045096468180418,80.0,63665,0.9959871768951416,0.0002910299003322259,-927.9155883789062,104.8642349243164,0.49407972120219784,320000,2776,161
