Episode,disturbance_level,Steps,Returns
1,0.0,22,-107.70719138695227
2,0.0,36,-109.8844246535145
3,0.0,83,-153.3968426444961
4,0.0,19,-104.8299901293368
5,0.0,24,-102.09307504036009
6,0.0,17,-102.75784126593759
7,0.0,60,-124.72055099605102
8,0.0,46,-108.74666539421273
9,0.0,21,-106.469796617035
10,0.0,23,-107.99248380769536
11,0.0,36,-107.33468055203541
12,0.0,23,-106.27401061813184
13,0.0,21,-105.37738468722169
14,0.0,32,-111.0717264722546
15,0.0,32,-108.73747352388855
16,0.0,22,-106.29115150445413
17,0.0,33,-106.62123030800839
18,0.0,31,-108.16952593905705
19,0.0,19,-106.93457020176156
20,0.0,62,-126.21086107732614
21,0.0,35,-104.1438803469111
22,0.0,23,-102.2148774687171
23,0.0,28,-110.20356017764395
24,0.0,23,-103.86024804498079
25,0.0,35,-109.54275343040479
26,0.0,36,-110.02205822517037
27,0.0,34,-105.59532097296807
28,0.0,30,-106.5111204989989
29,0.0,26,-103.68127182700293
30,0.0,31,-105.44847648124907
31,0.0,22,-106.26832399094717
32,0.0,29,-108.53887550529026
33,0.0,54,-110.50008223771293
34,0.0,39,-113.8266627026534
35,0.0,29,-102.2448164614752
36,0.0,38,-109.14251757806966
37,0.0,17,-103.05009950322386
38,0.0,31,-106.88391714335484
39,0.0,26,-103.36171043284631
40,0.0,18,-101.37198724418897
41,0.0,20,-103.56524105029337
42,0.0,32,-102.89144740139835
43,0.0,40,-106.91002809151189
44,0.0,22,-108.79921210876051
45,0.0,17,-105.84242309009797
46,0.0,37,-110.97796730974092
47,0.0,33,-109.1867715760844
48,0.0,25,-105.32344388061773
49,0.0,30,-107.43978310035315
50,0.0,61,-132.77293852265845
51,0.0,32,-110.31080586475775
52,0.0,21,-104.89953210212438
53,0.0,19,-105.8918185118528
54,0.0,19,-105.42728118547166
55,0.0,24,-105.70790791734353
56,0.0,42,-115.15777489721222
57,0.0,28,-107.66581720979887
58,0.0,27,-107.04882170720356
59,0.0,31,-104.64103211440525
60,0.0,22,-107.4715048366923
61,0.0,29,-104.43167678051572
62,0.0,23,-105.55158470164908
