Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
1,-1256.2834692898273,98.74105805137783,-2040.8805,-1098.6959,30.70249520153551,11.0,85.0,-0.18618325805664063,-0.48207742,0.14223869,-78.00346875,-162.44814,-6.174868,78.00346374511719,6899.2919921875,-1.0833663940429688,-654.7789916992188,0.7436313033103943,0.0016506421379745007,80.0,61305,0.9857858419418335,0.0003,-1008.1956176757812,50.0777702331543,0.508999994180536,32000,27,1168
2,-1261.4573374760994,115.78475282443573,-2169.4983,-1106.8142,30.58604206500956,12.0,87.0,-2.39582421875,-10.04731,9.6279,-5.226392578125,-19.619232,7.522583,5.22639274597168,51.1937141418457,-0.08728551864624023,-14.061971664428711,0.7403689026832581,0.0016972190933302045,80.0,61305,0.991385281085968,0.0002990033222591362,-1010.640625,51.14567184448242,0.5073421985260703,64000,249,1178
3,-1262.6000729571983,121.17168737379072,-2293.563,-1118.2172,31.125486381322958,11.0,112.0,-4.8539140625,-10.686642,10.10885,-3.876490478515625,-19.029446,4.1564984,3.8764901161193848,27.997995376586914,-0.060770273208618164,-13.225005149841309,0.7370959520339966,0.0017334272852167487,80.0,61305,0.9914506673812866,0.0002980066445182724,-1010.987060546875,51.84807205200195,0.5056843768217382,96000,276,1173
4,-1260.9051470588236,115.62312001651287,-2068.5342,-1093.2465,31.36764705882353,11.0,94.0,-6.5328193359375,-10.605441,8.741662,-2.778812744140625,-14.964581,1.5066608,2.778813123703003,12.845258712768555,-0.03943657875061035,-6.84379243850708,0.7338122725486755,0.001292402041144669,80.0,61305,0.9916730523109436,0.0002970099667774086,-1010.1578979492188,51.49135971069336,0.5040265646673453,128000,304,1176
5,-1265.1414242728185,111.8271251430227,-1784.2614,-1097.29,32.05616850551655,12.0,81.0,-8.1904931640625,-10.667364,2.1147263,-1.7890238037109376,-9.502001,0.9768084,1.789023756980896,4.8717041015625,-0.019975900650024414,-2.527688503265381,0.7305175065994263,0.0012391756754368544,80.0,61305,0.9922305345535278,0.00029601328903654483,-1009.2724609375,52.957889556884766,0.50236876760236,160000,331,1188
6,-1265.2326707441387,114.01089956299845,-1894.4166,-1095.188,32.55351681957187,12.0,91.0,-9.2498486328125,-10.806609,-3.421269,-1.120966796875,-5.451239,0.8941897,1.1209667921066284,1.9151170253753662,-0.01123058795928955,-0.8128542900085449,0.7272123694419861,0.0009568669483996928,80.0,61305,0.9932888746261597,0.00029501661129568106,-1008.3214111328125,53.76915740966797,0.5007109615988222,192000,357,1195
7,-1258.2585480673933,104.35770325159741,-1929.942,-1114.4854,31.693756194251733,12.0,102.0,-9.7894296875,-11.000981,-6.5308523,-0.7815098876953125,-4.176802,1.0009813,0.7815098762512207,1.0082546472549438,-0.007228970527648926,-0.3677695691585541,0.7238959074020386,0.0009194423910230398,80.0,61305,0.9947012662887573,0.00029401993355481724,-1007.5875854492188,53.89739227294922,0.4990531530460079,224000,384,1193
8,-1259.89518555667,108.48798518170737,-1998.4768,-1112.0028,32.08926780341023,11.0,96.0,-10.1711953125,-11.14368,-7.5721455,-0.5545135498046875,-3.202274,1.1436796,0.5545135140419006,0.6268613934516907,-0.004710197448730469,-0.17663508653640747,0.7205685973167419,0.0007098114001564682,80.0,61305,0.9967673420906067,0.00029302325581395347,-1006.9853515625,53.54323196411133,0.4973953486081037,256000,411,1189
9,-1256.660766961652,116.18107963219933,-2076.573,-1099.5613,31.444444444444443,13.0,96.0,-10.43545703125,-11.245826,-8.264878,-0.42588616943359375,-4.1744347,1.1853533,0.4258861839771271,0.503591001033783,-0.00551256537437439,-0.10304468125104904,0.7172299027442932,0.0007995682535693049,80.0,61305,0.9951788187026978,0.0002920265780730897,-1006.6646118164062,53.86704635620117,0.49573755522300433,288000,438,1194
10,-1260.5641925777331,115.49753695698185,-2082.069,-1111.1155,32.09528585757272,12.0,114.0,-10.63012109375,-11.426367,-8.711549,-0.30898828125,-3.465455,1.3380919,0.3089882433414459,0.38871198892593384,-0.004609644412994385,-0.057326748967170715,0.7138803005218506,0.000816184445284307,80.0,61305,0.9970451593399048,0.0002910299003322259,-1006.332763671875,53.42347717285156,0.49407972120219784,320000,465,1190
