Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
1,-1026.5811011904761,10.551889129976184,-1061.5967,-1001.3159,76.1047619047619,14.0,196.0,-0.11937492370605468,-0.6638483,0.50583196,-7.1119150390625,-12.554198,-0.5560504,7.111915111541748,60.44797897338867,-0.11272382736206055,-35.97483825683594,0.7436313033103943,0.0015367395244538784,80.0,47392,0.9853775501251221,0.0003,-693.3001098632812,177.2733917236328,0.508999994180536,32000,237,134
2,-1027.1110177261614,10.798927010223151,-1063.2888,-1002.5611,78.09535452322739,17.0,204.0,-1.3870106201171875,-7.774157,7.520903,-1.0714144287109375,-12.835663,6.583321,1.0714144706726074,7.567019462585449,-0.05549979209899902,-4.982611656188965,0.7403689026832581,0.0020640057045966387,80.0,47392,0.9921004772186279,0.0002990033222591362,-690.8472900390625,178.3129119873047,0.5073421985260703,64000,901,141
3,-1030.4063337801608,10.505092399421118,-1064.1859,-1001.6796,85.68096514745308,14.0,214.0,-1.8813944091796875,-6.7575955,5.524541,-0.7402848510742187,-8.649787,3.385341,0.74028480052948,1.923210859298706,-0.024145126342773438,-1.2036254405975342,0.7370959520339966,0.001783568412065506,80.0,47392,0.9916689395904541,0.0002980066445182724,-683.7808837890625,181.5749969482422,0.5056843768217382,96000,1077,181
4,-1029.2011259791122,11.448852246879934,-1073.3561,-1001.85297,83.3733681462141,15.0,190.0,-2.6628818359375,-6.370727,3.7455356,-0.4460385131835938,-5.8396664,1.9700543,0.44603854417800903,0.8896857500076294,-0.015730857849121094,-0.5098278522491455,0.7338122725486755,0.0019203799311071634,80.0,47392,0.9925464391708374,0.0002970099667774086,-680.5279541015625,183.25332641601562,0.5040265646673453,128000,1252,182
5,-1030.299758953168,12.320709723282967,-1087.1447,-1001.6005,87.94490358126721,14.0,206.0,-3.01554345703125,-6.143683,1.7860345,-0.24873060607910155,-5.2913604,1.385594,0.2487305849790573,0.3802390396595001,-0.010378748178482056,-0.18246395885944366,0.7305175065994263,0.001913500833325088,80.0,47392,0.9926255941390991,0.00029601328903654483,-676.26806640625,185.5011749267578,0.50236876760236,160000,1422,187
6,-1030.266304347826,15.213014219096582,-1167.7412,-1002.7872,86.80163043478261,16.0,317.0,-3.218874267578125,-5.9875584,1.7731789,-0.1460607452392578,-4.331768,4.4859314,0.1460607349872589,0.2575240731239319,-0.008238881826400757,-0.08690141886472702,0.7272123694419861,0.00172142731025815,80.0,47392,0.9940478801727295,0.00029501661129568106,-673.04833984375,188.00653076171875,0.5007109615988222,192000,1650,140
7,-1032.1355646306818,14.972732080883205,-1144.61,-1001.88416,90.86079545454545,17.0,374.0,-3.292975341796875,-5.9409795,1.0387492,-0.06323202133178711,-4.387886,1.1590277,0.06323202699422836,0.18326960504055023,-0.006923556327819824,-0.04650338366627693,0.7238959074020386,0.0017880816012620926,80.0,47392,0.9955540895462036,0.00029401993355481724,-669.0729370117188,190.94009399414062,0.4990531530460079,224000,1827,181
8,-1035.5003799392098,37.520184537397526,-1645.6841,-938.96246,97.02127659574468,15.0,500.0,-3.137269775390625,-5.70815,5.0160117,-0.026828353881835937,-9.491592,1.0767276,0.026828354224562645,0.1892993450164795,-0.007612522691488266,-0.057438019663095474,0.7205685973167419,0.0023865182884037495,80.0,47392,0.9965251684188843,0.00029302325581395347,-663.186767578125,196.09092712402344,0.4973953486081037,256000,2055,140
9,-1033.0750398089172,52.51287944839612,-1223.6829,-173.42201,101.5828025477707,15.0,500.0,-3.20836328125,-5.6173267,2.0144248,0.04629183959960938,-5.6473465,1.1507517,-0.046291839331388474,0.14628072082996368,-0.006427474319934845,-0.02436194196343422,0.7172299027442932,0.0015984256751835346,80.0,47392,0.9994253516197205,0.0002920265780730897,-656.4903564453125,202.5247344970703,0.49573755522300433,288000,2282,140
10,-1036.8322368421052,18.056083532963125,-1111.8339,-1002.1491,104.99013157894737,16.0,469.0,-3.11712646484375,-5.544264,1.0404137,0.05664714050292969,-5.5189605,1.0961026,-0.05664714053273201,0.13072676956653595,-0.006131608039140701,-0.02592417038977146,0.7138803005218506,0.0015497818822041154,80.0,47392,0.9995585083961487,0.0002910299003322259,-650.7131958007812,207.0400848388672,0.49407972120219784,320000,2506,143
