Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,DistbLevel,TotalEnvSteps,Time,FPS
22,-491.5843446601942,709.7160378411439,-4660.357,-102.92575,155.09223300970874,16.0,639.0,-1.955203369140625,-6.8364205,0.85279775,0.0833968734741211,-2.5929873,5.8134966,-0.08339687436819077,0.15481315553188324,-0.0054996684193611145,-0.04055052995681763,0.6727829575538635,0.0012106331996619701,80.0,40226,1.0012824535369873,0.00027906976744186045,-152.08547973632812,141.62806701660156,0.47418603280317817,0.2,704000,4757,145
23,-438.16951650943395,523.2572512095711,-4059.6973,-102.4631,150.8443396226415,13.0,566.0,-1.752068359375,-5.85338,1.9583765,0.0905219497680664,-2.5736344,3.2286503,-0.09052195399999619,0.10551821440458298,-0.004163533449172974,-0.018922559916973114,0.6692809462547302,0.0012272754684090614,80.0,40226,1.001084804534912,0.0002780730897009966,-155.18136596679688,144.1123809814453,0.4725282478009028,0.5,736000,4923,192
24,-405.237109375,468.86644735419645,-3647.2861,-102.965065,144.0,19.0,481.0,-1.5170919189453125,-5.482792,1.3676245,0.06002295684814453,-1.9779375,4.1581445,-0.06002295762300491,0.09134915471076965,-0.003745846450328827,-0.020179791375994682,0.6657661199569702,0.0012010021600872278,80.0,40226,1.001229166984558,0.0002770764119601329,-157.57054138183594,145.57118225097656,0.47087042074455177,0.6,768000,5143,145
25,-359.5965730042017,448.8850426474523,-3439.7166,-104.28808,133.42857142857142,17.0,543.0,-1.4036328125,-5.2914543,0.37617946,0.05092420196533203,-1.3812307,3.6626875,-0.05092419683933258,0.0728706493973732,-0.003369078040122986,-0.014498773962259293,0.6622391939163208,0.0011772869620472193,80.0,40226,1.000046968460083,0.0002760797342192691,-159.14724731445312,146.3636474609375,0.4692126207832592,0.2,800000,5309,192
26,-398.53256330818965,486.2470636379738,-3273.6067,-102.0736,137.7844827586207,16.0,562.0,-1.3368919677734374,-4.965303,0.6826061,0.005002468109130859,-1.4035156,3.238228,-0.00500246649608016,0.06878725439310074,-0.0032163425348699093,-0.010905434377491474,0.6586998701095581,0.00116825255099684,80.0,40226,0.9990565776824951,0.0002750830564784053,-161.3854217529297,147.7630615234375,0.46755480505245134,1.4,832000,5475,192
27,-410.54960762331837,547.1260419954403,-3321.0952,-101.29031,142.94170403587444,15.0,546.0,-1.420297607421875,-6.139092,0.42196888,0.01200981903076172,-1.1279233,5.102759,-0.0120098190382123,0.07475078105926514,-0.003492063842713833,-0.010124933905899525,0.655147910118103,0.0011686627985909581,80.0,40226,0.9993779063224792,0.0002740863787375415,-163.5567626953125,149.9712677001953,0.46589701503594644,1.1,864000,5644,189
28,-283.22644761029414,317.44732078029614,-4084.4763,-102.29037,117.15441176470588,15.0,479.0,-1.0884652099609375,-5.148625,0.33505768,0.01982103729248047,-1.6921365,4.015046,-0.019821034744381905,0.0529327392578125,-0.0028513483703136444,-0.008570922538638115,0.6515830755233765,0.001116944127716124,80.0,40226,0.9995008707046509,0.0002730897009966777,-163.54971313476562,148.99217224121094,0.4642392090573236,1.1,896000,5865,144
29,-348.50250699626866,627.3016603950035,-7853.9395,-101.16589,119.3955223880597,13.0,561.0,-1.157326416015625,-6.0924377,1.1936542,-0.03098543167114258,-3.8773515,2.8489895,0.030985431745648384,0.08845184743404388,-0.004039064049720764,-0.039050567895174026,0.6480057835578918,0.0012422470608726144,80.0,40226,0.9965958595275879,0.00027209302325581394,-165.2035675048828,153.3309783935547,0.462581401620532,0.1,928000,6033,191
30,-312.78668727106225,422.0542818759417,-3923.535,-101.72598,116.9084249084249,15.0,494.0,-1.1446395263671876,-5.5306706,0.6993017,-0.0004564509391784668,-1.5758109,4.0873804,0.0004564497503452003,0.0575408861041069,-0.0032811022829264402,-0.0056862980127334595,0.6444154381752014,0.0013177045620977879,80.0,40226,0.9983558058738708,0.00027109634551495017,-165.95193481445312,153.64419555664062,0.460923580000595,0.1,960000,6256,142
31,-307.4167798913044,430.4221554288975,-4421.003,-101.119316,115.8913043478261,15.0,459.0,-1.132786865234375,-5.9734826,0.1917803,-0.0025496048927307127,-1.4751093,3.786562,0.002549606142565608,0.05438443273305893,-0.0032390975393354893,-0.006241909693926573,0.6408122777938843,0.001435215468518436,80.0,40226,0.9988597631454468,0.00027009966777408634,-166.56964111328125,154.18975830078125,0.45926578685916697,0.0,992000,6424,191
