Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
1,-1026.7867206235012,4.4816444055990665,-1042.38,-1010.9535,76.61630695443645,46.0,119.0,0.1150849609375,-0.4479537,0.634509,-7.203763671875,-11.906329,-0.30231273,7.203763484954834,61.360164642333984,-0.12316226959228516,-37.18476867675781,0.7436313033103943,0.0016345918411388993,80.0,50168,0.9838641285896301,0.0003,-708.3681640625,161.28887939453125,0.508999994180536,32000,276,115
2,-1027.7179783950617,4.897852715920708,-1055.4728,-1018.3594,78.96049382716049,48.0,151.0,-0.983208251953125,-7.94812,7.8933983,-1.3907879638671874,-13.035649,6.5629315,1.390787959098816,8.309296607971191,-0.05260050296783447,-5.993682384490967,0.7403689026832581,0.0019395368872210383,80.0,50168,0.9929107427597046,0.0002990033222591362,-705.1162109375,162.3935089111328,0.5073421985260703,64000,906,135
3,-1027.6905940594058,4.709601361858959,-1049.986,-1019.04767,79.1980198019802,49.0,131.0,-2.37349169921875,-7.305198,5.797352,-0.85237646484375,-8.443582,2.1661568,0.8523763418197632,1.8116941452026367,-0.019807517528533936,-1.2516049146652222,0.7370959520339966,0.0015068378997966647,80.0,50168,0.9906930327415466,0.0002980066445182724,-703.9451293945312,162.560302734375,0.5056843768217382,96000,1142,135
4,-1028.6977576335878,4.960396491933714,-1045.788,-1018.8622,81.31297709923665,50.0,128.0,-2.9927158203125,-6.8635473,3.325403,-0.5707830200195313,-5.451249,1.3207774,0.5707830190658569,0.8495086431503296,-0.01321476697921753,-0.590237021446228,0.7338122725486755,0.0016726882895454764,80.0,50168,0.9906163811683655,0.0002970099667774086,-701.5216674804688,163.97213745117188,0.5040265646673453,128000,1379,135
5,-1028.8678571428572,5.61650467791828,-1061.0034,-1018.2089,82.96623376623377,54.0,162.0,-3.574078857421875,-6.6410584,1.284594,-0.29122900390625,-4.601672,1.6730412,0.2912290096282959,0.3245307505130768,-0.007584244012832642,-0.19304701685905457,0.7305175065994263,0.001511582056991756,80.0,50168,0.993073046207428,0.00029601328903654483,-699.0032348632812,165.48899841308594,0.50236876760236,160000,1617,134
6,-1029.5941622691294,6.103454276571631,-1074.8102,-1019.36707,84.3377308707124,54.0,218.0,-3.86146435546875,-6.730124,0.14240141,-0.13708363342285157,-2.4504268,0.9749815,0.13708364963531494,0.1420421600341797,-0.005454212427139282,-0.06513704359531403,0.7272123694419861,0.00168839399702847,80.0,50168,0.9950829148292542,0.00029501661129568106,-696.5047607421875,167.22300720214844,0.5007109615988222,192000,1852,136
7,-1030.83908839779,7.476018071827412,-1086.7524,-1018.77466,88.38121546961327,53.0,251.0,-3.90673046875,-6.491567,-1.0361165,-0.053242630004882815,-2.7285216,0.93963605,0.053242623805999756,0.07624267041683197,-0.00349416583776474,-0.017634369432926178,0.7238959074020386,0.001494071097113192,80.0,50168,0.9981734156608582,0.00029401993355481724,-692.9391479492188,169.6137237548828,0.4990531530460079,224000,2068,147
8,-1031.621972934473,7.157578931770848,-1066.0347,-1020.3711,91.16809116809117,52.0,256.0,-3.9179453125,-6.364968,-1.3426353,-0.004692383766174316,-5.996506,1.0106066,0.0046923840418457985,0.06809701770544052,-0.0035392940044403076,-0.008877799846231937,0.7205685973167419,0.001610939740203321,80.0,50168,0.9990097880363464,0.00029302325581395347,-689.2969970703125,171.95855712890625,0.4973953486081037,256000,2326,124
9,-1033.6369969040247,9.569343349472465,-1089.9417,-1018.51056,98.92569659442725,49.0,246.0,-3.811340576171875,-6.467736,1.1423104,0.03699273681640625,-3.5878606,0.9312539,-0.036992739886045456,0.06377479434013367,-0.003549870103597641,-0.011300194077193737,0.7172299027442932,0.0015803707065060735,80.0,50168,0.9998331069946289,0.0002920265780730897,-683.4864501953125,176.80276489257812,0.49573755522300433,288000,2624,107
10,-1035.389368971061,20.30193362324002,-1341.6594,-1018.4865,102.69774919614147,56.0,500.0,-3.648723388671875,-6.283875,6.188075,0.05438156509399414,-5.3900466,2.2776709,-0.054381564259529114,0.08938194066286087,-0.004612389951944351,-0.028234761208295822,0.7138803005218506,0.0015940264565870166,80.0,50168,1.0012248754501343,0.0002910299003322259,-677.4769897460938,182.0507049560547,0.49407972120219784,320000,2922,107
11,-1036.4828893442623,13.742143340325976,-1148.3613,-1020.1716,104.78032786885245,57.0,257.0,-3.683192626953125,-6.253947,3.178101,0.09763880920410156,-8.553139,1.8396298,-0.0976388081908226,0.0984320119023323,-0.004146896302700043,-0.031029466539621353,0.7105190753936768,0.001417911029420793,80.0,50168,1.0020180940628052,0.0002900332225913621,-672.3946533203125,185.78671264648438,0.4924219133214656,352000,3224,106
12,-1044.2660746402878,63.59618911368961,-1944.4167,-1013.36926,114.98920863309353,52.0,472.0,-3.32486572265625,-6.0336447,4.583004,0.07583543395996094,-9.233764,1.4387931,-0.0758354440331459,0.16610004007816315,-0.006503492593765259,-0.0640077218413353,0.7071467041969299,0.0016405571950599551,80.0,50168,1.000907063484192,0.0002890365448504983,-665.791259765625,191.57115173339844,0.4907641100806215,384000,3523,107
13,-1043.6293774319065,40.89947609617554,-1560.7654,-1020.2662,123.93774319066148,57.0,435.0,-3.1501708984375,-5.862519,3.1602511,0.09472318267822266,-7.854719,1.1023616,-0.0947231873869896,0.16897743940353394,-0.006714574992656708,-0.055752262473106384,0.7037631273269653,0.0015817226376384497,80.0,50168,1.0018327236175537,0.0002880398671096345,-658.0126342773438,198.9596405029297,0.4891063197964703,416000,3819,108
