Episode,disturbance_level,Steps,Returns
115,0.8,96,-137.54268802320607
116,0.2,40,-115.10330958237387
117,0.9,61,-137.78427778835658
118,1.4,68,-135.3445518616095
119,1.0,71,-135.16887612544974
120,0.8,69,-131.47239741998763
121,1.4,70,-128.65301862051044
122,0.7,82,-149.48600602961253
123,0.7,82,-144.120858575486
124,1.0,81,-139.49876810247017
125,0.3,89,-157.6274576237064
126,0.0,21,-105.18860973101401
127,0.8,81,-137.0763342462414
128,0.8,85,-154.95055078544556
129,0.1,77,-133.23708980901026
130,0.4,80,-136.56242523343255
131,0.4,93,-172.18386779669282
132,0.8,60,-135.939767242904
133,0.7,93,-155.59769423308404
134,0.1,60,-126.56948087394522
135,0.6,89,-140.8461212968225
136,1.3,76,-137.66067644790309
137,1.2,83,-144.03082063341748
138,0.2,80,-137.29601802889442
139,0.6,96,-159.58672654192537
140,1.2,60,-128.79206894161328
141,0.6,101,-153.01010759872958
142,0.0,42,-115.10050718372166
143,0.3,83,-141.41447820450256
144,1.0,77,-148.42961351300505
145,0.1,39,-114.63136256563457
146,0.4,60,-136.34349827068462
147,1.5,75,-134.20241828558275
148,0.8,71,-136.9759550222626
149,0.8,78,-141.15884333691037
150,0.3,75,-143.12910290493005
151,0.2,98,-141.38800966587587
152,1.1,62,-128.85225461721427
153,0.0,23,-107.61228661181282
154,1.0,84,-138.46332354284414
155,0.6,70,-131.32695780658253
156,0.0,16,-104.64669923611334
157,0.3,87,-131.0264041598192
158,0.4,83,-135.1931074013817
159,1.9,83,-143.63718812585762
160,0.2,80,-127.36937849532684
161,0.5,74,-153.03653224179726
162,0.5,116,-135.02030291789418
163,1.0,80,-131.67995338383037
164,0.7,88,-141.50703266220054
165,0.0,34,-104.60722413654278
166,0.1,43,-112.87155274671598
167,1.1,66,-143.57178500776413
168,0.0,30,-108.67165530516255
169,0.4,97,-161.55998513902
170,1.3,73,-152.28873754590143
171,0.9,80,-134.71039667042217
172,1.3,75,-134.0091926717613
173,0.0,28,-106.25420615533238
174,1.8,74,-140.84123882745644
175,0.2,74,-137.1207454319908
176,0.2,86,-136.80775794441197
177,0.9,72,-141.4902938235349
178,0.3,80,-138.63609517131854
179,1.0,82,-138.33312351467805
180,0.9,60,-139.85138712056397
181,0.9,65,-139.6040803848467
182,1.5,93,-151.7339507303618
183,0.7,78,-155.3600842196992
184,0.3,74,-130.89983548787566
185,0.0,25,-103.182040147189
186,0.4,87,-124.21010277014605
187,0.4,68,-136.30458971190922
188,0.0,20,-105.23070277985921
189,1.0,82,-140.18417157189546
190,1.1,103,-157.86458276495893
191,1.8,90,-143.36441921146246
192,0.4,80,-131.8706849069843
193,1.0,116,-140.15128548641115
194,0.2,60,-133.4288577806252
195,0.6,81,-135.05938474225724
196,0.1,30,-104.17447145329672
197,0.1,72,-128.72693692366298
198,0.8,97,-158.062872294269
199,0.9,81,-161.23247460364308
200,0.5,80,-135.7174575819976
201,0.8,84,-145.66964429958549
202,0.1,25,-107.7377997974651
203,1.5,67,-124.54025980792673
204,0.0,20,-105.26635243146917
205,1.6,74,-145.07069930839975
206,0.0,28,-112.27195936498424
207,0.5,67,-134.9780814967418
208,1.3,84,-141.1637091969307
209,0.4,93,-141.1656269996285
210,0.0,19,-104.69884699611602
211,0.3,85,-138.36495507199373
212,0.6,79,-143.19675847000718
213,0.0,71,-125.9605091823167
214,1.0,69,-140.0472136753234
215,0.8,64,-137.5892787506046
216,0.0,20,-105.95273625870396
217,1.7,65,-142.6358360263128
218,0.2,90,-129.6947759308191
219,0.4,85,-163.9162985584295
220,0.1,69,-128.79212804268008
221,1.6,55,-133.27792773205047
222,0.7,70,-143.15866422939933
223,0.2,78,-126.08513888741695
224,0.5,76,-162.00981912945366
225,0.7,94,-151.02657474669508
226,1.9,90,-154.69989281971442
227,0.1,46,-115.05701920277248
228,0.3,80,-133.72438085834852
229,0.0,26,-105.13984621011016
230,0.9,78,-147.500050131793
231,0.3,77,-141.51801044500624
232,0.6,82,-136.254726393726
233,0.0,44,-114.11377893085384
234,1.4,78,-149.97085551199314
235,0.8,56,-135.87753060988425
236,1.6,79,-135.24358774548875
237,0.4,73,-141.02697144049597
238,0.4,85,-155.88823865752187
239,1.6,65,-137.58421000381463
240,0.5,89,-155.15977524841674
241,0.2,85,-141.40966965781894
242,0.8,81,-138.4445287250888
243,0.2,77,-133.87864094498335
244,0.4,79,-138.61921019573887
245,1.4,69,-137.42945043345546
246,0.0,15,-105.37495887552662
247,0.7,99,-153.51047531045447
248,0.0,18,-105.2913726281998
249,0.3,59,-130.93983418766675
250,1.0,88,-155.19678513972784
251,1.4,75,-147.27616320947084
252,0.1,49,-118.81054238190653
253,0.1,70,-126.65984153026625
254,0.8,91,-135.3360623295824
255,0.1,39,-114.52268666766852
256,0.8,74,-150.7793214143714
257,0.9,95,-135.46888954173218
258,0.2,71,-127.7718040438823
259,0.1,35,-107.33673959952286
260,0.7,70,-138.67465352746
261,0.5,77,-147.93551317371606
262,0.6,92,-148.99549249624602
263,0.9,79,-132.52945457800416
264,0.1,40,-111.47317195894057
265,1.9,82,-139.5733256262059
266,0.6,67,-138.32078803358246
267,0.2,89,-134.44922853699387
268,0.4,94,-140.93782672281185
269,0.9,62,-140.04903866508778
270,0.3,61,-137.14233734944918
271,1.1,71,-131.3401904530869
272,0.1,49,-109.0374185794625
273,0.5,81,-147.40267435217004
274,0.3,86,-142.9363990885964
275,0.1,24,-107.73466559956431
276,0.0,22,-106.44723831469337
277,0.2,69,-141.08669286281696
278,0.5,79,-132.58117984274975
279,0.3,91,-137.1799662348896
280,0.6,79,-135.3498531174107
281,1.0,81,-156.94331913922753
282,1.2,72,-131.6774344483715
283,1.7,91,-134.79903617112183
284,1.0,95,-159.72003963031284
285,1.1,78,-149.13160009643906
286,0.7,76,-146.09552939463833
287,1.4,87,-132.8982409045512
288,0.6,83,-133.35692557837854
289,2.0,78,-128.80055109918933
290,0.5,85,-135.24652233274787
291,1.0,93,-145.00869740839016
292,1.7,76,-134.98677187306146
293,1.0,98,-142.86967203306148
294,0.5,77,-136.17513966331765
295,1.4,83,-149.86509633731333
296,0.9,80,-143.3127847908199
297,0.3,82,-136.2266004311283
298,1.1,77,-132.38833746931417
299,1.3,66,-130.67320694484
300,0.1,31,-106.34641310349225
301,0.0,29,-107.64850940366699
302,0.2,84,-158.32621249578213
303,0.2,74,-131.7767182779679
304,0.7,71,-147.58679473263916
305,0.8,86,-136.45878998368576
306,0.0,24,-103.23568751801375
307,1.7,62,-139.47269318284492
308,0.5,73,-137.29348640541534
309,0.7,77,-141.05930706180607
310,2.0,71,-125.33751944371873
311,0.5,87,-144.17815996095203
312,1.0,74,-140.59608270074227
313,0.2,51,-115.18644446006925
314,0.3,90,-171.11570069357276
315,1.1,87,-135.9541072255616
316,1.6,62,-137.12741463329823
317,1.3,80,-151.0098631286702
318,1.8,68,-127.28555206941584
319,0.2,87,-136.6479988440925
320,0.3,93,-146.2029260311083
321,0.0,39,-112.0696007405294
322,1.7,62,-135.64348120588315
323,0.7,70,-137.81080102192004
324,1.1,71,-141.2095956352983
325,1.1,73,-127.20912997565257
326,1.8,69,-143.76028208905205
327,0.4,96,-181.62387039630534
328,1.4,100,-150.90740736541372
329,0.5,75,-142.48813146823747
330,1.4,84,-138.53043150145783
331,0.6,93,-158.01202070416173
332,0.1,63,-119.34210481181921
333,1.3,71,-134.28118340619608
334,0.8,61,-132.55625850196614
335,0.0,25,-105.50837703310398
336,0.3,88,-164.07031212403277
337,1.0,80,-136.64403586475692
338,0.7,79,-135.91152977924
339,0.0,31,-105.23900650420191
340,0.4,85,-144.87764052449464
341,0.6,90,-141.50481956167735
342,1.3,86,-173.5614056220246
343,1.1,98,-165.21823931572266
344,1.0,64,-133.44061376826483
345,1.6,70,-146.29176900655176
346,0.6,81,-138.61843121936437
347,0.3,67,-149.23614354768904
348,0.5,95,-155.605896213103
349,0.1,51,-115.517314548184
350,0.8,75,-131.4898096509406
351,1.5,79,-147.7270503605754
352,0.5,80,-146.3027214932777
353,0.6,83,-149.8146041827663
354,2.0,62,-125.83460746035459
355,0.8,90,-149.78896241715182
356,0.3,91,-139.15125821889796
357,0.6,79,-144.10365058146297
358,0.2,74,-142.5218692903335
359,0.1,73,-129.96605070987107
360,0.6,79,-142.2232594670337
361,0.5,86,-156.85604796861617
362,1.8,80,-135.5083638796114
363,0.7,73,-136.0546611195446
364,0.3,90,-152.8312237878819
365,0.2,34,-104.8029644464329
366,0.4,79,-132.4890894917544
367,0.9,70,-134.28922055835534
368,1.7,87,-150.9242217404357
369,0.6,86,-145.93422653687531
370,0.1,26,-107.82617731853445
371,1.8,77,-132.11695783837206
372,0.2,89,-156.11197475675596
373,0.2,83,-146.9984863037294
374,1.2,83,-130.99879034543847
375,0.9,86,-151.35582909981792
376,0.9,78,-133.12241073143431
377,0.5,105,-151.0208203826852
378,0.9,87,-128.65195292187872
379,1.1,100,-187.31293112149328
380,1.1,80,-131.13043580409337
381,0.4,91,-139.68046306123347
382,1.9,79,-156.22726359921427
383,0.2,85,-134.90364631521433
384,0.0,19,-104.03119972316475
385,0.6,85,-151.32459861388244
386,0.0,27,-105.29287139215793
387,0.0,36,-112.19813914043758
388,1.6,69,-132.80163422997092
389,0.4,79,-136.48267924407136
390,0.1,53,-112.75415221595172
391,0.5,89,-151.04476124771062
392,0.6,73,-134.3628854668225
393,0.0,31,-108.17525356822703
