Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,DistbLevel,TotalEnvSteps,Time,FPS
1,-135.7772132516704,15.736563850318301,-187.31293,-101.89386,71.17817371937639,15.0,116.0,0.05153660583496094,-0.36638126,0.3775846,-9.474943359375,-21.530666,-0.42203152,9.474943161010742,103.98419189453125,-0.124267578125,-51.32168197631836,0.7436313033103943,0.0013716246467083693,80.0,42,0.9874420762062073,0.0003,-89.74442291259766,11.926346778869629,0.508999994180536,0.4,32000,216,147
2,-135.4443380932671,17.061455597579233,-195.40298,-101.7163,70.52538631346579,13.0,117.0,-2.789455078125,-8.517168,7.819381,-1.8355244140625,-15.649445,6.1479955,1.835524559020996,9.961444854736328,-0.049562811851501465,-6.975432872772217,0.7403689026832581,0.001959131332114339,80.0,42,0.9912316203117371,0.0002990033222591362,-89.72256469726562,12.081677436828613,0.5073421985260703,1.2,64000,827,152
3,-138.64081621503496,17.085013633322504,-219.10867,-101.183136,74.55011655011656,14.0,118.0,-4.637837890625,-8.607044,4.6744366,-1.1423245849609376,-9.1379795,1.2282012,1.1423245668411255,2.5446743965148926,-0.019771099090576172,-1.7115144729614258,0.7370959520339966,0.0015912351664155722,80.0,42,0.9922535419464111,0.0002980066445182724,-89.82625579833984,12.16572380065918,0.5056843768217382,0.7,96000,1033,154
4,-139.7682783018868,18.228191123941603,-220.08975,-102.627945,75.45518867924528,13.0,120.0,-5.63968359375,-8.936108,1.9367752,-0.7511401977539063,-5.774092,1.110415,0.7511401772499084,1.097426414489746,-0.011846363544464111,-0.7277625203132629,0.7338122725486755,0.0015028128400444984,80.0,42,0.9925060868263245,0.0002970099667774086,-89.94406127929688,12.249252319335938,0.5040265646673453,0.2,128000,1244,152
5,-141.139907910628,19.617231877454486,-227.71889,-101.835396,77.27777777777777,17.0,141.0,-6.33264013671875,-9.129326,-0.27483436,-0.45607464599609376,-4.8043385,0.8970035,0.45607462525367737,0.4905882477760315,-0.008089631795883179,-0.2897529602050781,0.7305175065994263,0.0016037471359595656,80.0,42,0.9931955933570862,0.00029601328903654483,-90.0459213256836,12.308070182800293,0.50236876760236,0.2,160000,1455,151
6,-143.926161159601,20.67067695819913,-215.73265,-102.12452,79.70074812967582,18.0,141.0,-6.78049951171875,-9.117319,-2.2207124,-0.273263671875,-3.9878926,0.9799333,0.2732636630535126,0.260284423828125,-0.005770623683929443,-0.11446905881166458,0.7272123694419861,0.0014418301871046424,80.0,42,0.9946892261505127,0.00029501661129568106,-90.23634338378906,12.503642082214355,0.5007109615988222,0.2,192000,1661,155
7,-147.6114650974026,22.02554781369822,-221.22696,-102.719894,82.8025974025974,17.0,163.0,-7.01827001953125,-9.167446,-3.717627,-0.14151275634765625,-3.1836126,1.142997,0.14151276648044586,0.15889671444892883,-0.004366278648376465,-0.03795639052987099,0.7238959074020386,0.0014200735604390502,80.0,42,0.9970073103904724,0.00029401993355481724,-90.46043395996094,12.751388549804688,0.4990531530460079,0.2,224000,1872,151
8,-155.3111338797814,31.537685357007348,-405.0379,-101.93497,87.3360655737705,13.0,173.0,-7.12349755859375,-9.253588,-4.017479,-0.10724803161621094,-3.1272092,1.2675261,0.10724803805351257,0.16644373536109924,-0.004751585423946381,-0.03031047247350216,0.7205685973167419,0.0014893821207806468,80.0,42,0.997307538986206,0.00029302325581395347,-90.9801025390625,13.368561744689941,0.4973953486081037,0.2,256000,2083,151
9,-161.3184220116618,30.810238113243333,-271.09064,-103.98092,93.0466472303207,18.0,175.0,-7.16291748046875,-9.250875,-4.4681835,0.005771356582641602,-1.9149846,1.6206398,-0.005771358963102102,0.15139703452587128,-0.00458323722705245,-0.007965045981109142,0.7172299027442932,0.0014514247886836529,80.0,42,0.9997235536575317,0.0002920265780730897,-91.47362518310547,13.890242576599121,0.49573755522300433,0.9,288000,2296,150
10,-170.81936589340492,44.78729980615465,-477.39648,-102.059845,97.95092024539878,17.0,211.0,-7.10889794921875,-9.157388,-4.324618,0.012280887603759765,-3.1150234,1.7725921,-0.012280887924134731,0.2094734162092209,-0.005529374815523624,-0.016933251172304153,0.7138803005218506,0.001334172673523426,80.0,42,0.999354362487793,0.0002910299003322259,-92.24185943603516,15.03773307800293,0.49407972120219784,0.2,320000,2499,157
