Episode,disturbance_level,Steps,Returns
144,0.0,45,-108.79233699624515
145,0.0,27,-103.60575472545938
146,0.0,30,-106.00935482100967
147,0.0,37,-112.50093099933004
148,0.0,49,-117.51715880222558
149,0.0,64,-131.34865813169
150,0.0,19,-105.6377708688771
151,0.0,31,-110.32687506571318
152,0.0,48,-110.77048098409055
153,0.0,22,-105.92449426513227
154,0.0,30,-107.45482472244076
155,0.0,48,-116.36545658768007
156,0.0,22,-104.96088530473617
157,0.0,23,-103.91363091320058
158,0.0,68,-108.18651993732358
159,0.0,38,-110.82792786869123
160,0.0,59,-126.81484722226728
161,0.0,32,-109.9063845273837
162,0.0,49,-117.60646547961714
163,0.0,39,-111.2536207802829
164,0.0,70,-118.34079385636825
165,0.0,15,-106.02845895749107
166,0.0,17,-101.35075655115993
167,0.0,24,-105.69446210831099
168,0.0,29,-105.71283580939786
169,0.0,29,-109.05850520170459
170,0.0,66,-129.60077115615434
171,0.0,24,-103.86299089322172
172,0.0,28,-105.62171939883602
173,0.0,12,-102.01566907068114
174,0.0,21,-103.05266401059393
175,0.0,38,-114.14231987191827
176,0.0,25,-108.07041605171877
177,0.0,23,-107.35080213115778
178,0.0,30,-102.92568102482028
179,0.0,18,-106.7295213712358
180,0.0,34,-109.81152951968798
181,0.0,32,-114.33599657445598
182,0.0,13,-104.10864100700874
183,0.0,15,-103.17007195919976
184,0.0,28,-107.17729697730978
185,0.0,27,-105.830993053978
186,0.0,17,-104.30135516428872
187,0.0,51,-124.8010768993631
188,0.0,28,-107.95999170446954
189,0.0,46,-115.10647286494766
190,0.0,49,-120.6481251734322
191,0.0,23,-104.46715630374932
192,0.0,25,-108.21067265200476
193,0.0,23,-104.46873723885156
194,0.0,32,-108.10779941005444
195,0.0,68,-125.54789607697462
196,0.0,15,-104.2186697941441
197,0.0,61,-127.26520237366677
198,0.0,21,-104.89312097174809
199,0.0,24,-103.67126966018648
200,0.0,15,-103.63008890367755
201,0.0,24,-108.34352853791995
202,0.0,22,-105.17502730122153
203,0.0,25,-109.71929192081032
204,0.0,28,-108.05047600941619
205,0.0,22,-104.52514055750804
206,0.0,55,-119.49377612775386
207,0.0,27,-108.88136979101351
208,0.0,58,-116.66303840113366
209,0.0,39,-106.39275659041338
210,0.0,30,-106.45986625872173
211,0.0,28,-109.05175868021266
212,0.0,32,-107.3795012764048
213,0.0,19,-104.63961248484847
214,0.0,22,-105.18379912572775
215,0.0,71,-135.9925302260919
216,0.0,16,-102.6481883949826
217,0.0,17,-102.75222433161538
218,0.0,37,-109.96676720391021
219,0.0,39,-103.83218457642548
220,0.0,54,-123.95886935401201
221,0.0,27,-109.93889784899565
222,0.0,21,-104.24532080809487
223,0.0,44,-103.37271583576056
224,0.0,34,-110.99184803005862
225,0.0,36,-109.55156400006373
226,0.0,58,-117.91905687555952
227,0.0,51,-117.75995096034089
228,0.0,14,-103.52836666731133
229,0.0,26,-106.9048433896956
230,0.0,31,-111.17927380147692
231,0.0,35,-108.71043878923365
232,0.0,66,-125.16496855043027
233,0.0,31,-104.03287604964727
234,0.0,26,-108.49113460639194
235,0.0,59,-115.80287650924333
236,0.0,35,-113.7077705425746
237,0.0,39,-110.25025263898148
238,0.0,23,-105.40227810264362
239,0.0,31,-112.76399103654323
240,0.0,21,-106.49117562344604
241,0.0,36,-108.16384018244881
242,0.0,67,-131.83817085645606
243,0.0,25,-106.40994732216726
244,0.0,26,-106.49587932111115
245,0.0,24,-104.20957795343361
246,0.0,29,-108.9888181590935
247,0.0,16,-101.68900597105554
248,0.0,24,-105.90125440973638
249,0.0,31,-109.14872697028797
250,0.0,44,-116.396999385878
251,0.0,26,-108.42156438827048
252,0.0,18,-103.72122826585581
253,0.0,30,-109.45382668216365
254,0.0,43,-117.07736756830167
255,0.0,40,-111.5415515258495
256,0.0,36,-110.1223477452966
257,0.0,23,-105.58485595521344
258,0.0,30,-113.93754999714169
259,0.0,36,-106.05211305695016
260,0.0,21,-102.66171156871697
261,0.0,23,-107.1074642314784
262,0.0,23,-108.06965958997966
263,0.0,27,-107.09046071338744
264,0.0,20,-102.29600500184077
265,0.0,25,-104.0770936992325
266,0.0,47,-110.98215720769497
267,0.0,17,-103.51149359251404
268,0.0,23,-107.43363744691635
269,0.0,28,-106.69423485513828
270,0.0,80,-131.79662827187977
271,0.0,26,-105.05403008497895
272,0.0,25,-107.04614443809511
273,0.0,41,-116.20150426165927
274,0.0,37,-112.44230856002714
275,0.0,34,-109.38966970582896
276,0.0,25,-105.73602914174421
277,0.0,49,-118.14066213464744
278,0.0,24,-108.03811607502465
279,0.0,34,-110.18151164848992
280,0.0,27,-105.96207419404165
281,0.0,30,-111.57083820398964
282,0.0,40,-109.97566361289566
283,0.0,20,-105.12873884353311
284,0.0,23,-106.21450066283758
285,0.0,63,-131.55404024374297
286,0.0,27,-109.6539419362145
287,0.0,29,-107.93251280322426
288,0.0,45,-120.4048466866557
289,0.0,32,-109.42896691253534
290,0.0,33,-111.95881740784439
291,0.0,73,-138.38762237993552
292,0.0,25,-103.2591852642131
293,0.0,49,-108.47731011628589
294,0.0,62,-113.35901313097419
295,0.0,20,-105.72065855963945
296,0.0,54,-112.49554204516855
297,0.0,23,-104.33208475981978
298,0.0,36,-106.07393770768869
299,0.0,23,-107.06663621459658
300,0.0,27,-104.60585933122573
301,0.0,26,-103.27314901282334
302,0.0,16,-104.695305039118
303,0.0,24,-104.02639765128473
304,0.0,16,-102.7290912208521
305,0.0,27,-106.57798698873982
306,0.0,29,-109.68662677011193
307,0.0,45,-119.3071154534885
308,0.0,36,-113.07217400942943
309,0.0,24,-107.96522788231005
310,0.0,24,-104.90942631486054
311,0.0,74,-120.50021559183452
312,0.0,18,-105.99515951608025
313,0.0,21,-106.66641255262103
314,0.0,27,-107.68862428586002
315,0.0,22,-106.7369022188725
316,0.0,19,-104.69563785089987
317,0.0,27,-104.5881436237626
318,0.0,28,-107.6735307977124
319,0.0,28,-106.25891444825182
320,0.0,21,-106.11185910283858
321,0.0,21,-106.46017040094024
322,0.0,19,-103.39640715544616
323,0.0,25,-106.04375450366152
324,0.0,46,-112.50034942234277
325,0.0,38,-114.74863481476605
326,0.0,20,-106.69366448151115
327,0.0,35,-114.64130623224064
328,0.0,17,-105.3066251382169
329,0.0,20,-107.13490874253051
330,0.0,14,-102.13216583354827
331,0.0,31,-108.96485144153115
332,0.0,24,-104.43463364214095
333,0.0,56,-114.89001974508601
334,0.0,35,-107.63251245956432
335,0.0,22,-102.75484166648417
336,0.0,29,-105.34526924114606
337,0.0,32,-112.07293470244065
338,0.0,26,-109.01929949567278
339,0.0,29,-109.6655449898957
340,0.0,22,-105.2573111311587
341,0.0,21,-103.08397553019581
342,0.0,23,-105.78016471196248
343,0.0,31,-106.10460132512436
344,0.0,37,-110.754169765187
345,0.0,37,-107.91522663828717
346,0.0,25,-105.48139678487945
347,0.0,24,-106.39846830929422
348,0.0,20,-107.02574028438748
349,0.0,34,-105.63142690612705
350,0.0,25,-105.70993028872431
351,0.0,29,-104.65223257797705
352,0.0,34,-110.75720581034705
353,0.0,40,-106.85593530538189
354,0.0,33,-107.56163863404397
355,0.0,31,-108.2742677234798
356,0.0,31,-110.42653186141557
357,0.0,58,-121.33470747211427
358,0.0,37,-107.68724741167219
359,0.0,53,-118.34184976410899
360,0.0,42,-115.18399205283237
361,0.0,19,-105.91877561403459
362,0.0,58,-121.33743827222827
363,0.0,17,-104.3588281131715
364,0.0,20,-102.73740900146404
365,0.0,29,-107.24594192669925
366,0.0,49,-121.07384875507259
367,0.0,41,-114.6347152985571
368,0.0,38,-109.09575419011085
369,0.0,20,-100.93702805356529
370,0.0,45,-113.61561910528299
371,0.0,22,-105.10359195192905
372,0.0,27,-109.13165127541693
373,0.0,36,-109.33753957867268
374,0.0,32,-110.83014232814699
375,0.0,32,-114.52120060386048
376,0.0,35,-106.46008569406729
377,0.0,32,-109.72069599007457
378,0.0,25,-105.66612180372822
379,0.0,24,-106.63950733375097
380,0.0,58,-119.70588023581617
381,0.0,33,-111.36182090993871
382,0.0,29,-107.50184472914394
383,0.0,23,-107.02053466495757
384,0.0,20,-105.47059609483155
385,0.0,44,-116.80754030604717
386,0.0,31,-107.16988377922785
387,0.0,21,-103.22495873613335
388,0.0,25,-106.97796620247719
389,0.0,27,-108.10271073131517
390,0.0,39,-110.77969099122313
391,0.0,25,-109.642962540604
392,0.0,46,-106.24632822095805
393,0.0,65,-130.61378242607404
394,0.0,28,-109.40935269722354
395,0.0,29,-107.4989937413375
396,0.0,38,-108.42887722353964
397,0.0,44,-118.39088849362504
398,0.0,37,-105.94269187060864
399,0.0,26,-107.8606477498796
400,0.0,51,-114.08369147102596
401,0.0,20,-103.7312321402508
402,0.0,16,-104.08196648738699
403,0.0,26,-107.01107396675414
404,0.0,23,-104.34929358657287
405,0.0,45,-111.68822983753189
406,0.0,30,-106.73663039095511
407,0.0,26,-106.99839395323514
408,0.0,18,-102.68958575715376
409,0.0,20,-106.25861185602132
410,0.0,23,-104.46796551482794
411,0.0,61,-123.704263895003
412,0.0,21,-105.42715492153529
413,0.0,24,-104.2930102140945
414,0.0,24,-104.2815881016634
415,0.0,25,-109.25465390047982
416,0.0,38,-115.38303283733426
417,0.0,19,-104.73584642066511
418,0.0,30,-107.18888258371332
419,0.0,30,-105.17034579496656
420,0.0,24,-106.70212100523466
421,0.0,30,-108.82526984256815
422,0.0,38,-106.79186299840337
423,0.0,25,-107.9487033315996
424,0.0,27,-104.64955262091745
425,0.0,26,-104.06858132559518
426,0.0,20,-105.53590278494227
427,0.0,45,-117.9668803861544
428,0.0,22,-106.15923143452014
429,0.0,21,-105.87669219550816
430,0.0,18,-104.54187949148508
431,0.0,30,-103.72884478870687
432,0.0,18,-104.3570226100945
433,0.0,22,-105.89017086781357
434,0.0,64,-113.93333650861024
435,0.0,32,-108.25841420758512
436,0.0,21,-105.32889836464277
437,0.0,19,-105.28512090310223
438,0.0,23,-107.08616679522694
439,0.0,25,-105.33009958055875
440,0.0,22,-103.33004006506324
441,0.0,55,-127.45872346707205
442,0.0,43,-114.06108333281854
443,0.0,29,-107.44252879787028
444,0.0,35,-110.2993459147519
445,0.0,37,-110.18802079979233
446,0.0,33,-111.31840123766823
447,0.0,38,-112.49294624087213
