Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,DistbLevel,TotalEnvSteps,Time,FPS
11,-123.48677233754513,14.150231250741399,-222.48404,-102.993805,57.73646209386282,17.0,130.0,-8.975048828125,-10.472137,-6.508376,0.05076703262329101,-2.4079576,1.3028171,-0.05076703056693077,0.1124889925122261,-0.004160091280937195,-0.010276274755597115,0.7105190753936768,0.0013838907470926642,80.0,42,1.000361442565918,0.0002900332225913621,-88.96215057373047,8.991053581237793,0.4924219133214656,0,352000,3949,96
12,-127.71111396303901,14.2327992480509,-179.051,-101.9691,65.56057494866529,20.0,122.0,-8.955943359375,-10.41691,-6.6176233,0.07821957397460938,-1.596373,1.2204671,-0.07821957767009735,0.10404154658317566,-0.004000604152679443,-0.011571664363145828,0.7071467041969299,0.001478348160162568,80.0,42,0.9999436140060425,0.0002890365448504983,-88.81182098388672,9.295299530029297,0.4907641100806215,0,384000,4285,95
13,-131.6402800772627,16.19282904474713,-201.30699,-102.20108,70.52538631346579,18.0,133.0,-8.8295986328125,-10.38935,-6.13358,0.039192508697509766,-1.7637166,1.3522288,-0.03919250890612602,0.10992652177810669,-0.004361771047115326,-0.009135520085692406,0.7037631273269653,0.0014848267892375588,80.0,42,0.9985901117324829,0.0002880398671096345,-88.69924926757812,9.575472831726074,0.4891063197964703,0,416000,4619,95
14,-136.01961535586125,17.597878620384876,-199.12659,-103.533226,76.34928229665071,19.0,138.0,-8.7935966796875,-10.377772,-6.1202297,0.038474853515625,-1.6026758,1.3953048,-0.038474854081869125,0.1061028242111206,-0.004576757550239563,-0.009448002092540264,0.70036780834198,0.0015052653616294265,80.0,42,0.9990312457084656,0.00028704318936877073,-88.61124420166016,9.856279373168945,0.4874484929448711,0,448000,4951,96
15,-141.23276223190348,21.134958073012335,-264.98642,-105.55629,85.67024128686327,22.0,192.0,-8.6227119140625,-10.392265,-5.7888665,0.0365267333984375,-2.6241434,1.3976039,-0.03652673214673996,0.14698344469070435,-0.005630649626255035,-0.01720762997865677,0.696960985660553,0.001630169921554625,80.0,42,0.9999814629554749,0.00028604651162790696,-88.49323272705078,10.244872093200684,0.4857906968798545,0,480000,5286,95
16,-146.62734149855908,24.351323201063455,-333.77512,-105.56451,92.07204610951008,23.0,185.0,-8.518216796875,-10.421114,-5.105221,0.04086719512939453,-3.3070307,1.2158784,-0.040867190808057785,0.16408738493919373,-0.006436794996261597,-0.016339393332600594,0.6935425400733948,0.0017795501044020057,80.0,42,0.9982507824897766,0.0002850498338870432,-88.40777587890625,10.684330940246582,0.4841328830034904,0,512000,5620,95
17,-155.21519886363637,51.345859963810106,-837.92773,-103.86294,100.1065830721003,25.0,403.0,-8.2590625,-10.40195,4.133592,0.04636589050292969,-11.444119,1.6959842,-0.0463658906519413,0.5195838212966919,-0.012586474418640137,-0.28312477469444275,0.6901123523712158,0.001906642341054976,80.0,42,1.0009225606918335,0.00028405315614617936,-88.45826721191406,11.717151641845703,0.4824750900450982,0,544000,5952,96
18,-162.9964250220848,36.606963654281216,-373.42654,-106.649956,112.78091872791519,20.0,248.0,-7.979677734375,-10.25897,0.61643636,0.19508895874023438,-6.467469,1.5515327,-0.1950889527797699,0.3754388689994812,-0.011362627148628235,-0.11624576896429062,0.6866704225540161,0.0017254549311473966,80.0,42,1.0048954486846924,0.0002830564784053156,-88.42620849609375,12.227360725402832,0.48081727062403695,0,576000,6286,95
19,-174.04705528846154,51.743459267071394,-567.6481,-111.29965,122.95,37.0,309.0,-7.5306865234375,-9.870294,0.56852293,0.1282691650390625,-5.0645,1.7062279,-0.12826915085315704,0.4580460786819458,-0.012577295303344727,-0.13230103254318237,0.6832167506217957,0.001784235704690218,80.0,42,1.000273585319519,0.0002820598006644518,-88.50675201416016,12.9169282913208,0.47915946409130233,0,608000,6622,95
20,-205.3335868362832,107.98524973019248,-1148.2048,-104.52635,140.39823008849558,24.0,388.0,-6.9448662109375,-9.521522,1.7543732,-0.0458225326538086,-9.722164,1.9082928,0.04582253098487854,1.211803674697876,-0.022315187379717827,-0.6913996338844299,0.6797507405281067,0.002171747386455536,80.0,42,0.9979215264320374,0.00028106312292358805,-89.05825805664062,15.832131385803223,0.4775016527393509,0,640000,6954,96
21,-247.99386160714286,236.01369251419968,-2481.756,-106.65315,157.35467980295567,27.0,537.0,-6.7796650390625,-9.499255,0.36365092,0.05877245330810547,-12.620547,3.1113858,-0.05877244845032692,1.9275908470153809,-0.026236463338136673,-0.7296112775802612,0.676272988319397,0.0020367377437651157,80.0,42,1.001030445098877,0.0002800664451827242,-90.35166931152344,24.7368106842041,0.4758438478763265,0,672000,7291,95
22,-248.82352388822116,245.55463123931693,-2987.0046,-111.871895,153.3221153846154,41.0,520.0,-6.6361484375,-9.801691,-0.9040404,0.5954137573242188,-9.087655,5.486076,-0.5954136848449707,1.742618441581726,-0.025703489780426025,-0.908893883228302,0.6727829575538635,0.0016435733996331692,80.0,42,1.0081700086593628,0.00027906976744186045,-91.60417938232422,31.10350227355957,0.47418603280317817,0,704000,7626,95
23,-290.4597677139037,298.44658422632955,-3332.3518,-105.580986,170.6898395721925,28.0,559.0,-6.02368115234375,-9.855011,-2.0356176,0.5647498168945313,-6.98215,6.230382,-0.5647498965263367,1.2434451580047607,-0.01967477798461914,-0.6628370881080627,0.6692809462547302,0.0014557242393493652,80.0,42,1.008187174797058,0.0002780730897009966,-93.24595642089844,37.911685943603516,0.4725282478009028,0,736000,7962,95
24,-342.6573784722222,395.2696407376728,-2374.6484,-104.652985,177.5611111111111,28.0,531.0,-5.4077724609375,-9.763112,-1.6784754,0.45325909423828126,-3.6061163,6.8166256,-0.45325911045074463,0.9865750670433044,-0.017812609672546387,-0.5066282153129578,0.6657661199569702,0.0014711343683302402,80.0,42,1.0086549520492554,0.0002770764119601329,-95.76580047607422,47.95499801635742,0.47087042074455177,0,768000,8296,95
25,-359.04418255649716,481.7497533561974,-4169.162,-109.54343,177.9322033898305,24.0,639.0,-5.02358056640625,-10.161759,0.69434524,0.46089300537109373,-4.2512693,7.4791536,-0.46089300513267517,0.8133198022842407,-0.015007704496383667,-0.40227270126342773,0.6622391939163208,0.0013166657881811261,80.0,42,1.0087136030197144,0.0002760797342192691,-98.66380310058594,59.23279571533203,0.4692126207832592,0,800000,8629,95
26,-342.1697048611111,416.53711001681955,-2417.579,-103.528656,168.9100529100529,24.0,584.0,-4.35773095703125,-10.242339,-0.73701257,0.4775473937988281,-1.9847932,8.214625,-0.47754740715026855,0.5680165886878967,-0.011244773864746094,-0.32659560441970825,0.6586998701095581,0.0011839132057502866,80.0,42,1.0089219808578491,0.0002750830564784053,-101.03010559082031,65.3704605102539,0.46755480505245134,0,832000,8964,95
27,-304.6913667929293,482.99105958222833,-5611.735,-108.014984,161.27777777777777,28.0,643.0,-3.656485107421875,-10.220036,-0.31105277,0.4129873046875,-3.5546265,8.1852865,-0.41298729181289673,0.4266936779022217,-0.009715229272842407,-0.2159496247768402,0.655147910118103,0.0011329872068017721,80.0,42,1.009706735610962,0.0002740863787375415,-102.71034240722656,71.35601806640625,0.46589701503594644,0,864000,9297,96
