Episode,disturbance_level,Steps,Returns
1,0,1,100.40464611194317
2,0,1,100.38244582537199
3,0,1,100.44318171233193
4,0,1,100.43649321630132
5,0,1,100.43551787260499
6,0,1,100.31091348919091
7,0,1,100.43277664500168
8,0,1,100.43992970749491
9,0,1,100.35958171295584
10,0,1,100.36656954768685
11,0,1,100.36615100118023
12,0,1,100.5331000380221
13,0,1,100.48650520031802
14,0,1,100.40901090167105
15,0,1,100.32368494348911
16,0,1,100.41276279743526
17,0,1,100.33590918651032
18,0,1,100.45143506233073
19,0,1,100.3042916113086
20,0,1,100.41804878351051
21,0,1,100.36187976558617
22,0,1,100.28277087035472
23,0,1,100.40838014492755
24,0,1,100.37338284574854
25,0,1,100.43216533116575
26,0,1,100.49074660985428
27,0,1,100.4127046063742
28,0,1,100.44384248772518
29,0,1,100.35517670309326
30,0,1,100.3301919744973
31,0,1,100.32713282216312
32,0,1,100.35145694005494
33,0,1,100.42280862047335
34,0,1,100.38977107281525
35,0,1,100.4415017610476
36,0,1,100.38448914624287
37,0,1,100.53444058893487
38,0,1,100.36408905832921
39,0,1,100.43676940539369
40,0,1,100.45914765950688
41,0,1,100.47646146196286
42,0,1,100.45060006675018
43,0,1,100.32137934291526
44,0,1,100.39607131819348
45,0,1,100.33885607822711
46,0,1,100.46551646098106
47,0,1,100.39746159223775
48,0,1,100.27589807015255
49,0,1,100.412885891121
50,0,1,100.44310928631363
51,0,1,100.39107291230293
52,0,1,100.29256781444911
53,0,1,100.31998782151938
54,0,1,100.46498735489338
55,0,1,100.33586703824993
56,0,1,100.41514383856332
57,0,1,100.2283604956643
58,0,1,100.43645293287487
59,0,1,100.48317796563958
60,0,1,100.27408083666971
61,0,1,100.24540810703849
62,0,1,100.38323014162741
63,0,1,100.41754802431356
64,0,1,100.3105994155103
65,0,1,100.38143173098516
66,0,1,100.46157886916987
67,0,1,100.33322767151286
68,0,1,100.38556915257954
69,0,1,100.27047027131525
70,0,1,100.349353709249
71,0,1,100.35432869104169
72,0,1,100.26184137899614
73,0,1,100.46316449880982
74,0,1,100.44887974570082
75,0,1,100.41072260434574
76,0,1,100.40640185355831
77,0,1,100.48734128753085
78,0,1,100.24735157172847
79,0,1,100.4396866316186
80,0,1,100.46346089175205
81,0,1,100.38903612307502
82,0,1,100.51472493307986
83,0,1,100.34452515068178
84,0,1,100.5281130192772
85,0,1,100.33364558961706
86,0,1,100.49972593437995
87,0,1,100.35907534722811
88,0,1,100.52560571741094
89,0,1,100.361983965602
90,0,1,100.2962306398224
91,0,1,100.38215477302309
92,0,1,100.3450237417632
93,0,1,100.46374311940815
94,0,1,100.34907113200244
95,0,1,100.31484997923083
96,0,1,100.43474916497307
97,0,1,100.2569591017355
98,0,1,100.3932040804837
99,0,1,100.51530533493828
100,0,1,100.24839545966255
101,0,1,100.43499346440468
102,0,1,100.34307218219574
103,0,1,100.44934743798163
104,0,1,100.44313646280717
105,0,1,100.39684186347336
106,0,1,100.37245322344579
107,0,1,100.41817776334457
108,0,1,100.42551490783883
109,0,1,100.38958094129465
110,0,1,100.42050442252574
111,0,1,100.28489378934006
112,0,1,100.40098442913524
113,0,1,100.46222919726061
114,0,1,100.45897643702715
115,0,1,100.4176227252812
116,0,1,100.44543777238808
117,0,1,100.41657698592853
118,0,1,100.2630490132372
119,0,1,100.42609924996144
120,0,1,100.46313935607111
121,0,1,100.28139470613598
122,0,1,100.36646194482222
123,0,1,100.19812611696096
124,0,1,100.40744157487079
125,0,1,100.53065519273595
126,0,1,100.50128261370143
127,0,1,100.43773912189516
128,0,1,100.30319410438524
129,0,1,100.3463181203672
130,0,1,100.43981337836325
131,0,1,100.44413220488534
132,0,1,100.49552508260575
133,0,1,100.41917991459957
134,0,1,100.27781087764714
135,0,1,100.33823974720327
136,0,1,100.38767968795331
137,0,1,100.39664248817608
138,0,1,100.37044116774234
139,0,1,100.36854799352014
140,0,1,100.1615994917123
141,0,1,100.23025935047859
142,0,1,100.37415210871497
143,0,1,100.25505705043018
144,0,1,100.506818501511
145,0,1,100.52440161295577
146,0,1,100.42055729496602
147,0,1,100.32486753441766
