Episode,disturbance_level,Steps,Returns
70,1.5,64,-1524.4578251315138
71,1.5,73,-1681.132078153989
72,1.5,76,-1616.4434859152952
73,1.5,65,-1706.6899467600767
74,1.5,81,-1790.9192426455952
75,1.5,50,-1380.3847593535788
76,1.5,49,-1408.6551735696087
77,1.5,78,-1733.6237485829874
78,1.5,61,-1599.1646818195532
79,1.5,65,-1504.6607759297126
80,1.5,75,-1629.2866637116872
81,1.5,46,-1477.586148598793
82,1.5,62,-1528.0178233675342
83,1.5,81,-1694.485368835663
84,1.5,86,-1702.1235315183683
85,1.5,75,-1553.3461266282088
86,1.5,72,-1569.7997927523722
87,1.5,61,-1511.7965993167659
88,1.5,55,-1426.2642709168977
89,1.5,69,-1657.0502940409888
90,1.5,75,-1676.5988482364119
91,1.5,69,-1541.7633741145078
92,1.5,73,-1653.0083177539186
93,1.5,62,-1456.9475183400432
94,1.5,66,-1636.6912877008244
95,1.5,83,-1535.433837789055
96,1.5,86,-1762.9436566344232
97,1.5,76,-1740.4395823493371
98,1.5,62,-1603.0076516463134
99,1.5,79,-1669.4442481252663
100,1.5,59,-1445.1397422451328
101,1.5,71,-1532.0676423892464
102,1.5,81,-1672.7687690912626
103,1.5,53,-1441.8076740666759
104,1.5,66,-1600.0769591530138
105,1.5,69,-1539.3666361482797
106,1.5,65,-1607.6797756537185
107,1.5,72,-1536.368673239384
108,1.5,62,-1518.6731689175588
109,1.5,53,-1412.4249167323571
110,1.5,70,-1544.3917675169423
111,1.5,61,-1543.4309187349927
112,1.5,68,-1574.842510555288
113,1.5,98,-1628.9002230573317
114,1.5,67,-1537.6845407140604
115,1.5,52,-1449.715101165225
116,1.5,66,-1516.5899930498958
117,1.5,85,-1623.6377023463958
118,1.5,72,-1591.7736575451459
119,1.5,70,-1591.7736055525143
120,1.5,64,-1421.748875517856
121,1.5,79,-1541.1224113644566
122,1.5,54,-1485.8740687963914
123,1.5,72,-1667.3250802801672
124,1.5,82,-1703.519327733618
125,1.5,58,-1478.2787730789767
126,1.5,63,-1506.929886598988
127,1.5,68,-1576.6652662791562
128,1.5,66,-1508.9478297693177
129,1.5,63,-1556.5450225339496
130,1.5,70,-1590.9032514512828
131,1.5,89,-1708.8912225079223
132,1.5,53,-1470.6979827030107
133,1.5,59,-1609.1613065549686
134,1.5,65,-1560.6400814485523
135,1.5,60,-1525.0231540443099
136,1.5,58,-1544.9345522696285
137,1.5,68,-1636.3807724339933
138,1.5,83,-1554.9345413307303
139,1.5,57,-1466.2379556409737
140,1.5,72,-1670.8572302877697
141,1.5,72,-1579.5681270815526
142,1.5,70,-1559.6095723154606
143,1.5,83,-1739.9139074980353
144,1.5,67,-1627.241686712574
145,1.5,60,-1484.078888673078
146,1.5,66,-1501.6523949739167
147,1.5,71,-1588.0605134627353
148,1.5,59,-1502.0298897804118
149,1.5,84,-1782.1246488886864
150,1.5,72,-1554.9964715755596
151,1.5,90,-1788.667479229172
152,1.5,84,-1583.1460399512591
153,1.5,74,-1658.6951486192866
154,1.5,96,-1592.2367750408857
155,1.5,64,-1479.1154375285544
156,1.5,66,-1561.766173889821
157,1.5,64,-1511.459119444791
158,1.5,81,-1746.9601911340665
159,1.5,70,-1615.465756038424
160,1.5,52,-1406.6231264564326
161,1.5,66,-1464.5893507628798
162,1.5,63,-1617.7689715721037
163,1.5,84,-1688.8559697997707
164,1.5,76,-1544.1393727906716
165,1.5,63,-1468.9555442685876
166,1.5,69,-1573.6879734544202
167,1.5,78,-1661.8777153396984
168,1.5,67,-1643.7815551635276
169,1.5,75,-1561.3315124658966
170,1.5,65,-1574.928004026806
171,1.5,62,-1606.7290521032896
172,1.5,79,-1595.3425345826693
173,1.5,63,-1574.5154694915086
174,1.5,122,-1886.6744587216185
175,1.5,66,-1561.2553362854553
176,1.5,60,-1614.087505378757
177,1.5,95,-1754.077215109355
178,1.5,76,-1846.3811029287876
179,1.5,50,-1490.4439774604625
180,1.5,67,-1611.0028789329376
181,1.5,78,-1720.7694936836565
182,1.5,82,-1657.9315370646173
183,1.5,78,-1559.3626295695954
184,1.5,58,-1500.9814002498529
185,1.5,68,-1514.8414941267338
186,1.5,90,-1687.5541594720225
187,1.5,80,-1652.1905395613753
188,1.5,55,-1479.097260285227
189,1.5,88,-1809.7042655147511
190,1.5,64,-1582.6059252897667
191,1.5,81,-1725.0599156460867
192,1.5,69,-1555.1978866094128
193,1.5,63,-1497.8793000695014
194,1.5,72,-1601.3423957987534
195,1.5,83,-1702.6823805545168
196,1.5,52,-1457.4276851890527
197,1.5,60,-1630.1579551172345
198,1.5,98,-1699.5871503810522
199,1.5,71,-1591.1799140512273
200,1.5,77,-1508.5807657550388
201,1.5,68,-1499.4419958695123
202,1.5,63,-1488.573564632624
203,1.5,87,-1748.3268645805515
204,1.5,59,-1544.8441499515288
205,1.5,72,-1654.478561879428
206,1.5,68,-1626.102991534046
207,1.5,66,-1530.3841012117714
208,1.5,57,-1518.4047733991783
209,1.5,65,-1522.568315080736
