Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
1,-132.77367631004367,13.902819758719804,-198.282,-101.89356,69.79475982532752,18.0,124.0,-0.14585791015625,-0.45273677,0.07333854,-8.914876953125,-22.452381,-0.42726696,8.914876937866211,91.9189682006836,-0.13429737091064453,-49.82227325439453,0.7436313033103943,0.0013560083461925387,80.0,33562,0.9857133626937866,0.0003,-88.74103546142578,11.71484088897705,0.508999994180536,32000,223,142
2,-131.88645833333334,11.455531793389378,-189.146,-103.6121,68.78279569892473,16.0,122.0,-2.41467822265625,-8.191184,7.765161,-2.188189697265625,-16.051388,7.037758,2.188189744949341,12.138456344604492,-0.06497788429260254,-8.201301574707031,0.7403689026832581,0.0022777216508984566,80.0,33562,0.9898279905319214,0.0002990033222591362,-88.68577575683594,11.492481231689453,0.5073421985260703,64000,441,147
3,-131.70861037234042,12.770477923044961,-176.01085,-103.39922,67.92553191489361,15.0,118.0,-4.21093359375,-8.43084,5.56138,-1.5511912841796875,-9.727892,2.1645234,1.5511912107467651,3.8958847522735596,-0.034088134765625,-2.924424648284912,0.7370959520339966,0.0018959769513458014,80.0,33562,0.9855931401252747,0.0002980066445182724,-88.67204284667969,11.543450355529785,0.5056843768217382,96000,658,147
4,-133.81383680555555,13.353081079120113,-183.94756,-102.68987,71.00666666666666,17.0,132.0,-5.72802587890625,-8.800022,3.184912,-0.8914840087890625,-7.7776628,1.0602189,0.8914839625358582,1.3712174892425537,-0.01681983470916748,-1.0245176553726196,0.7338122725486755,0.001621388248167932,80.0,33562,0.988243043422699,0.0002970099667774086,-88.67864990234375,11.611783027648926,0.5040265646673453,128000,874,147
5,-134.1463044819079,14.139411992414257,-195.75978,-101.38803,70.03070175438596,16.0,145.0,-6.58968212890625,-9.038253,-0.89313346,-0.5266023559570312,-4.3750896,0.91774035,0.5266023278236389,0.5407176613807678,-0.010686933994293213,-0.37853360176086426,0.7305175065994263,0.0016972314333543181,80.0,33562,0.9888806939125061,0.00029601328903654483,-88.76365661621094,11.651167869567871,0.50236876760236,160000,1089,148
6,-136.56320366628177,14.238242688263341,-226.03508,-103.16379,73.83371824480369,15.0,134.0,-7.12741015625,-9.1912985,-2.9228785,-0.25358067321777344,-3.4138222,0.7476156,0.25358065962791443,0.18104377388954163,-0.005840852856636047,-0.09304846823215485,0.7272123694419861,0.0015411102212965488,80.0,33562,0.9922832250595093,0.00029501661129568106,-88.83224487304688,11.701674461364746,0.5007109615988222,192000,1305,148
7,-138.0784375,15.803364892065384,-204.95398,-101.35578,75.23764705882353,13.0,138.0,-7.343298828125,-9.18488,-4.367968,-0.14215142822265625,-2.3375611,0.9175357,0.14215143024921417,0.11258166283369064,-0.0046791136264801025,-0.032139599323272705,0.7238959074020386,0.0015557456063106656,80.0,33562,0.9940493702888489,0.00029401993355481724,-88.91973876953125,11.806026458740234,0.4990531530460079,224000,1523,146
8,-140.02698188836104,21.040438316176235,-310.94928,-101.45767,75.90973871733966,17.0,151.0,-7.4812705078125,-9.267491,-4.747768,-0.0812158966064453,-2.6915283,0.85387856,0.08121589571237564,0.10736079514026642,-0.004559241235256195,-0.01852743700146675,0.7205685973167419,0.001518529374152422,80.0,33562,0.9955465197563171,0.00029302325581395347,-89.11495208740234,12.066607475280762,0.4973953486081037,256000,1742,146
9,-142.7405106707317,25.932064152695446,-304.23453,-103.09639,77.87317073170732,16.0,170.0,-7.481099609375,-9.277166,-4.9466457,-0.030598388671875,-2.802424,0.9168233,0.030598387122154236,0.12548567354679108,-0.005279477685689926,-0.009138760156929493,0.7172299027442932,0.001447346992790699,80.0,33562,0.9966785907745361,0.0002920265780730897,-89.36106872558594,12.430520057678223,0.49573755522300433,288000,1958,148
10,-149.34274029046998,41.39525615787368,-732.1134,-102.49999,83.44125326370757,22.0,285.0,-7.52000146484375,-9.313748,-4.259646,0.02427518081665039,-6.447413,1.0540247,-0.02427518181502819,0.2235264927148819,-0.006695501506328583,-0.04766453802585602,0.7138803005218506,0.001427995041012764,80.0,33562,0.9994743466377258,0.0002910299003322259,-89.77490234375,13.654535293579102,0.49407972120219784,320000,2174,147
